"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"4214",3e+05,0.3,0.001,1,0.470367303150872,6.5586476007019e-06,0.710645844917311,0.0206867118401242,1.27493350304051e-06,0.14305358858387,"cl2"
"4414",30000,0.8,0.001,1,0.480232366678849,8.8581250065755e-05,1.03973817343003,0.0276341495941838,1.47443308451467e-05,0.224653543063332,"cl2"
"4614",3e+05,0.8,0.001,1,0.457593151742207,4.37565597820809e-05,4.31161041107908,0.0179028371117994,1.54535393172083e-05,1.57860943265725,"cl2"
"15",30000,0.3,0.01,-1,1,-0.00159181890848916,-0.823281477315582,0,0.00118852591715776,0.116728951700055,"cl3"
"215",3e+05,0.3,0.01,-1,0.509516423658051,3.51043357399619e-05,1.67541180230331,0.0179405062369948,5.07489839469205e-06,0.269234997669401,"cl3"
"415",30000,0.8,0.01,-1,0.665728884787012,-0.000139087951572837,-0.166495810240259,0.0646296147679901,0.000231341318879627,0.315980336365135,"cl3"
"615",3e+05,0.8,0.01,-1,0.501354441251203,2.56779930345851e-05,1.50027756441371,0.00662411516161654,2.52309523560118e-06,0.129036450568675,"cl3"
"815",30000,0.3,0.001,-1,0.506753812938748,0.00039126179448523,2.20510231595757,0.0738531784313809,0.000159107122391134,1.36736978427107,"cl3"
"1015",3e+05,0.3,0.001,-1,0.501664171646185,1.15742910349698e-05,0.736399034818134,0.0256984189698996,2.9382883916343e-06,0.165429016248346,"cl3"
"1215",30000,0.8,0.001,-1,0.50374788125776,0.000242541290894655,1.42728188540336,0.0365618328490913,6.17392282204169e-05,0.467099371602145,"cl3"
"1415",3e+05,0.8,0.001,-1,0.48940511765724,1.0778668615403e-05,0.695289108514249,0.0183485871997053,3.00517222152998e-06,0.174135971594654,"cl3"
"1615",30000,0.3,0.01,0,0.90625,-0.000702764858941604,-0.363107050235453,0.271952814534679,0.0010113085335847,1.77975801952298,"cl3"
"1815",3e+05,0.3,0.01,0,0.512044487997474,1.70997579620975e-05,1.47870723364537,0.0187984914349894,1.60222470023064e-06,0.212496524958163,"cl3"
"2015",30000,0.8,0.01,0,0.625103430672551,3.48767355234092e-05,0.189588378416653,0.0788848399327469,7.80050662572016e-05,0.35514775222398,"cl3"
"2215",3e+05,0.8,0.01,0,0.495780189498487,1.5120103119397e-05,1.43228339860944,0.00941696815086265,1.14374537595028e-06,0.120827387200217,"cl3"
"2415",30000,0.3,0.001,0,0.493191260756508,0.000193181210435352,1.70906832351272,0.0558835526634407,4.2079444982301e-05,0.52675708210524,"cl3"
"2615",3e+05,0.3,0.001,0,0.496394481248793,1.08184230274469e-05,0.944393964233752,0.0174932515954278,2.52064716861094e-06,0.209235596583938,"cl3"
"2815",30000,0.8,0.001,0,0.50084629065139,0.000166249743953341,1.60478890887505,0.0325264232798366,3.45716311405373e-05,0.399281109181549,"cl3"
"3015",3e+05,0.8,0.001,0,0.483304812966534,1.35941157128541e-05,1.04103749187696,0.0195921219186795,3.99674982088005e-06,0.284172716765963,"cl3"
"3215",30000,0.3,0.01,1,0.76202380952381,-0.000448675238095709,-0.332100610696501,0.277439138970042,0.000583317238026707,0.820407376891235,"cl3"
"3415",3e+05,0.3,0.01,1,0.50328792397416,1.51483125987686e-05,1.58042767303675,0.0182913499959408,1.15737704222196e-06,0.16441416282799,"cl3"
"3615",30000,0.8,0.01,1,0.567903061633384,7.99645592205411e-05,0.499520311807746,0.0534462361477184,7.58419596862982e-05,0.424610515006595,"cl3"
"3815",3e+05,0.8,0.01,1,0.495723607336732,1.21287699924868e-05,1.36272970380033,0.0108614274582285,7.31447413046673e-07,0.101631027606328,"cl3"
"4015",30000,0.3,0.001,1,0.49577565337701,0.00016505361243532,1.71204449441973,0.0604425697225285,4.87302316222269e-05,0.579242114825478,"cl3"
"4215",3e+05,0.3,0.001,1,0.4960208888027,7.94599477613939e-06,0.861633494900574,0.0226046585894193,1.78516828574893e-06,0.207576083345997,"cl3"
"4415",30000,0.8,0.001,1,0.491525153263433,0.000115596616551749,1.35857450766164,0.0319133864189553,2.18445985031659e-05,0.329107813023676,"cl3"
"4615",3e+05,0.8,0.001,1,0.47902459250605,1.57706278439696e-05,1.55289743501677,0.0138291499797359,4.25864256712916e-06,0.441709019092554,"cl3"
"16",30000,0.3,0.01,-1,1,-0.00160413335081002,-0.825353999617138,0,0.00152512233893026,0.267615170745505,"rep"
"216",3e+05,0.3,0.01,-1,0.561162896302485,-5.24629513408943e-06,-0.247985790021096,0.0130031072837523,2.30653459929718e-06,0.105908709728456,"rep"
"416",30000,0.8,0.01,-1,0.816587971087964,-0.000442126438327373,-0.709551978747106,0.0591980254977218,0.000208345338897598,0.0842089792395436,"rep"
"616",3e+05,0.8,0.01,-1,0.513754229209288,-1.46504436679915e-06,-0.0817357908146158,0.00933385824480017,1.45363451118483e-06,0.0790835388283393,"rep"
"816",30000,0.3,0.001,-1,0.563054367205426,-3.9904980256345e-05,-0.142832269193308,0.0456573080633982,6.55738835644565e-05,0.283863501577346,"rep"
"1016",3e+05,0.3,0.001,-1,0.500199873976562,-4.6622220610893e-07,-0.0251442316749443,0.0132341198302567,1.62650846929745e-06,0.101627989413697,"rep"
"1216",30000,0.8,0.001,-1,0.511816550862503,-1.53869388759247e-05,-0.0682991794042786,0.0336808801687603,3.20773773758132e-05,0.176380437802205,"rep"
"1416",3e+05,0.8,0.001,-1,0.508226439630897,1.60517957647749e-07,0.00914728616244706,0.0199027009091186,1.48094337487915e-06,0.0936823860954471,"rep"
"1616",30000,0.3,0.01,0,0.9375,-0.000669777676786027,-0.680881721389097,0.25,0.000825095790861166,0.77016993873909,"rep"
"1816",3e+05,0.3,0.01,0,0.54661607749767,-3.27960601456967e-06,-0.279526152231477,0.0157191502160476,7.39294236888677e-07,0.0504215102176448,"rep"
"2016",30000,0.8,0.01,0,0.755678666599329,-0.00015293748479492,-0.667204028487034,0.0635176707095518,3.50250892860602e-05,0.0716364709190514,"rep"
"2216",3e+05,0.8,0.01,0,0.509166554476909,-1.14120821446057e-06,-0.107279771844917,0.00919776999260333,4.2863260309618e-07,0.0387668908807694,"rep"
"2416",30000,0.3,0.001,0,0.544117725559545,-2.84054141446099e-05,-0.220872838114612,0.0615445414165927,2.59100180156109e-05,0.195047754444981,"rep"
"2616",3e+05,0.3,0.001,0,0.494200933849134,-2.02292280923515e-07,-0.0136879428611017,0.0179209214980231,1.03029614807639e-06,0.0920229342033317,"rep"
"2816",30000,0.8,0.001,0,0.510015581868444,-1.21446745038457e-05,-0.107522951065243,0.0256174273131246,1.161751363608e-05,0.0934807861660973,"rep"
"3016",3e+05,0.8,0.001,0,0.500249871621752,-4.74497837150791e-07,-0.0313530661775502,0.0114216934917265,1.34519037181438e-06,0.0998148082329199,"rep"
"3216",30000,0.3,0.01,1,0.935833333333333,-0.000609483145143101,-0.806780769600128,0.141656346373314,0.000545275046242736,0.265200636057655,"rep"
"3416",3e+05,0.3,0.01,1,0.539869156325326,-2.11242701614443e-06,-0.216850877791085,0.0156401898609808,7.35532853282045e-07,0.0661726191424773,"rep"
"3616",30000,0.8,0.01,1,0.695045885724378,-0.000124949521348681,-0.613632326656301,0.0538021078683447,5.96163123200753e-05,0.0971050553165328,"rep"
"3816",3e+05,0.8,0.01,1,0.512115265480647,-8.56492676772979e-07,-0.0954778948138699,0.00841725558964581,3.69035962097787e-07,0.0403654329819546,"rep"
"4016",30000,0.3,0.001,1,0.545879757925388,-2.55578578492119e-05,-0.258239184590042,0.0418738153753397,1.15685439771182e-05,0.0997946420018054,"rep"
"4216",3e+05,0.3,0.001,1,0.495465156037872,-1.43996797435568e-07,-0.00834055801085904,0.0267848480594173,9.60623920740859e-07,0.097324611183847,"rep"
"4416",30000,0.8,0.001,1,0.517627872133403,-4.70769538441694e-06,-0.0476050530521087,0.0326532494952459,1.09455907801964e-05,0.126801715732544,"rep"
"4616",3e+05,0.8,0.001,1,0.502176907821966,-4.52001100651324e-07,-0.0373401132722606,0.0178908601265785,1.08899469691614e-06,0.106119703707703,"rep"
