"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"2313",3e+05,0.8,0.001,1,0.511715262762317,9.41253629371749e-06,0.704229851398274,0.0124429040211191,5.73542333963939e-06,0.442052442926713,"cl1"
"15",30000,0.3,0.01,-1,1,-0.000640307373745866,-0.81071025866842,0,0.000352181110800807,0.286427702139665,"cl2"
"115",3e+05,0.3,0.01,-1,0.501656709704482,1.47042353692563e-05,0.892245981320911,0.0149783420386041,2.73929470611682e-06,0.189783822023525,"cl2"
"215",30000,0.8,0.01,-1,0.817389333693681,-0.000261564350748478,-0.606034755042171,0.0831851096843199,9.39162151610231e-05,0.112360816118457,"cl2"
"314",3e+05,0.8,0.01,-1,0.486532349664016,1.61787181760225e-05,1.14837831859141,0.00891072432001795,1.96263223019224e-06,0.138727393109739,"cl2"
"414",30000,0.3,0.001,-1,0.514415053378362,0.000116690887366049,0.710348346924913,0.0503981696124027,4.80383063978891e-05,0.400543302092698,"cl2"
"514",3e+05,0.3,0.001,-1,0.473638455397256,1.06332896153345e-05,0.759188157138699,0.0211695895881877,3.08045991555065e-06,0.174402281125761,"cl2"
"614",30000,0.8,0.001,-1,0.478919427627089,0.000184630146007694,1.32507275330643,0.0386793739889783,4.13925522762299e-05,0.335742877742371,"cl2"
"714",3e+05,0.8,0.001,-1,0.478822253485472,1.0897675769256e-05,0.711406809456862,0.0156367275667327,4.24577170570665e-06,0.248862010694345,"cl2"
"814",30000,0.3,0.01,0,1,-0.000829538389612605,-0.955247029157493,0,0.000167246258093533,0.0188471879209776,"cl2"
"914",3e+05,0.3,0.01,0,0.497971086492789,1.18787482422293e-05,1.0246464741728,0.0191828909988143,1.27371226292164e-06,0.147295345419659,"cl2"
"1014",30000,0.8,0.01,0,0.877712384234123,-0.000290720774446355,-0.714408430912876,0.076925695574777,0.000113347810860237,0.113860166956444,"cl2"
"1114",3e+05,0.8,0.01,0,0.486362721623634,1.24525365330856e-05,1.23968786213824,0.0111784241662411,1.47333714998815e-06,0.140821508400312,"cl2"
"1214",30000,0.3,0.001,0,0.497714871219433,0.000101571649548923,0.887010505549756,0.0626041897533763,4.71651622680501e-05,0.501034925042203,"cl2"
"1314",3e+05,0.3,0.001,0,0.468546198450873,8.31742034915997e-06,0.717585101099186,0.0141609025806966,1.99193731877281e-06,0.147843216047076,"cl2"
"1414",30000,0.8,0.001,0,0.494616914217879,0.000106890416286002,1.10884151057505,0.0201334485660163,1.91283704420569e-05,0.323221579606633,"cl2"
"1514",3e+05,0.8,0.001,0,0.47254698292418,8.98950403185358e-06,0.701701640735531,0.0213368880222905,1.49006363860237e-06,0.10873684072896,"cl2"
"1614",30000,0.3,0.01,1,1,-0.000917985876498889,-0.975999423550509,0,0.00030698827011566,0.022779240377444,"cl2"
"1714",3e+05,0.3,0.01,1,0.486695308841765,1.13818850642187e-05,0.981568483856359,0.0173604434318654,1.15804732955226e-06,0.151749864697587,"cl2"
"1814",30000,0.8,0.01,1,0.898445633314054,-0.000368189770955163,-0.784809176219054,0.116893764529482,8.34463370792409e-05,0.105443016033152,"cl2"
"1914",3e+05,0.8,0.01,1,0.480717503964623,1.22752532801645e-05,1.28517175236546,0.00685993116895761,4.94265359435641e-07,0.0815410646993582,"cl2"
"2014",30000,0.3,0.001,1,0.491778748112549,0.000128022300226235,1.12328867611863,0.0322529147703371,2.25233157702453e-05,0.22974992480922,"cl2"
"2114",3e+05,0.3,0.001,1,0.453517617096729,7.55776485276117e-06,0.666630884278577,0.0208736064693769,2.58323706430804e-06,0.194877856750463,"cl2"
"2214",30000,0.8,0.001,1,0.480549245173142,0.000117870108334603,1.22680764919668,0.0241872633519427,2.60476294973785e-05,0.286867033521704,"cl2"
"2314",3e+05,0.8,0.001,1,0.477910704938775,8.60356462735376e-06,0.686127678273914,0.0244013980436392,2.57668907018213e-06,0.250808539884483,"cl2"
"16",30000,0.3,0.01,-1,1,-0.00126520395246954,-0.870531462691635,0,0.00165863783504244,0.179933010836664,"cl3"
"116",3e+05,0.3,0.01,-1,0.508717438692435,2.41705524227186e-05,1.58144325598176,0.0163177242602101,3.04538582414331e-06,0.225294579164742,"cl3"
"216",30000,0.8,0.01,-1,0.711116630912654,-0.000135661872885586,-0.287061930458331,0.0869029651149777,0.000117648753942376,0.219356860884946,"cl3"
"315",3e+05,0.8,0.01,-1,0.497357730930229,2.2388464786261e-05,1.60527632181879,0.00652833081859753,1.50155921566992e-06,0.0916679110984105,"cl3"
"415",30000,0.3,0.001,-1,0.530672548363736,0.00027192753677338,1.4560764354386,0.0410394090466612,0.000117070074248875,0.637432141451126,"cl3"
"515",3e+05,0.3,0.001,-1,0.48302030309269,1.44444105294564e-05,1.02714558206685,0.0136914117845353,5.59593824900932e-06,0.381716262986165,"cl3"
"615",30000,0.8,0.001,-1,0.496828219746353,0.000213994606039383,1.54568355930054,0.0463197254008151,7.81042365934469e-05,0.595806700624152,"cl3"
"715",3e+05,0.8,0.001,-1,0.482814066648595,7.41299215320245e-06,0.533927347863422,0.0256209802005479,1.33911925180927e-06,0.11157907586557,"cl3"
"815",30000,0.3,0.01,0,1,-0.000999476199967985,-0.840601463996149,0,0.000531466372388578,0.26124215297004,"cl3"
"915",3e+05,0.3,0.01,0,0.505886074100373,1.83082413955391e-05,1.54855207082985,0.0166645852350066,1.55701021485835e-06,0.237066242125522,"cl3"
"1015",30000,0.8,0.01,0,0.658592977432323,-8.76855189429462e-05,-0.256862939934115,0.12494933172029,6.56226133119357e-05,0.180637645384867,"cl3"
"1115",3e+05,0.8,0.01,0,0.503086507678918,1.54763488173832e-05,1.5086711043572,0.0112278051220548,7.85411713401609e-07,0.097070354004976,"cl3"
