"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"612",30000,0.8,0.001,-1,0.510938360021409,-2.0012135805058e-05,-0.0867703841162956,0.0257217803812142,4.81210179122578e-05,0.263530834753883,"UMVCUE"
"712",3e+05,0.8,0.001,-1,0.498899494986081,-1.71627380168283e-07,-0.00961601424868578,0.014215599653327,1.20699701717823e-06,0.0752114210138586,"UMVCUE"
"812",30000,0.3,0.01,0,1,-0.000254095186467493,-0.620865222426192,0,0.000162217176571238,0.31173401656779,"UMVCUE"
"912",3e+05,0.3,0.01,0,0.548154865139713,-3.82554616388004e-06,-0.313899783233718,0.0193282145863268,8.03109052931609e-07,0.0490375859029339,"UMVCUE"
"1012",30000,0.8,0.01,0,0.786786010715921,-0.000188759656083592,-0.724770074912432,0.0755648794772659,5.84767828227552e-05,0.0959839311643655,"UMVCUE"
"1112",3e+05,0.8,0.01,0,0.510018005758125,-1.36784244298518e-06,-0.127817617719762,0.012284405127926,4.33869743657964e-07,0.0394654535882265,"UMVCUE"
"1212",30000,0.3,0.001,0,0.539868687095916,-3.83240605821632e-05,-0.307735822554456,0.0716708156144883,1.69596575141195e-05,0.119842065666759,"UMVCUE"
"1312",3e+05,0.3,0.001,0,0.491194933264325,8.3864774197824e-08,0.0125987040532867,0.0168306939021583,1.3307510469158e-06,0.119827905589233,"UMVCUE"
"1412",30000,0.8,0.001,0,0.510493160036902,-8.5604267994726e-06,-0.0721297505636072,0.0292673028777931,1.17682450581837e-05,0.108356158201725,"UMVCUE"
"1512",3e+05,0.8,0.001,0,0.491575215457333,-5.58477945792702e-07,-0.0358415443698406,0.0170876323236818,1.26279042264582e-06,0.0954464242609497,"UMVCUE"
"1612",30000,0.3,0.01,1,0.966666666666667,-0.000424518000664806,-0.837060968671787,0.105409255338946,0.000184828725990517,0.170592010106385,"UMVCUE"
"1712",3e+05,0.3,0.01,1,0.544647673839758,-2.50950639422755e-06,-0.249350047315588,0.0177070611433725,4.15045346945194e-07,0.0342869028073011,"UMVCUE"
"1812",30000,0.8,0.01,1,0.716362822088514,-0.000120114914459544,-0.621066229441199,0.0346963471785995,2.37593060150957e-05,0.0623763154128193,"UMVCUE"
"1912",3e+05,0.8,0.01,1,0.508648906757937,-6.70728103476384e-07,-0.0743047459760606,0.0106963507642894,5.29258217797551e-07,0.0572117630834423,"UMVCUE"
"2012",30000,0.3,0.001,1,0.549792691399786,-3.20859438508212e-05,-0.294255445589019,0.0514083387019158,1.7097495821375e-05,0.151114633887177,"UMVCUE"
"2112",3e+05,0.3,0.001,1,0.495170757494102,-2.01364001959643e-07,-0.0172016044171641,0.0219798098011879,7.72972848767233e-07,0.0777181753550637,"UMVCUE"
"2212",30000,0.8,0.001,1,0.523391014415226,-1.44010846006122e-05,-0.143861229990933,0.0508907754210435,1.38440605945993e-05,0.139902764089932,"UMVCUE"
"2312",3e+05,0.8,0.001,1,0.510473678303378,-4.08646022408286e-07,-0.0333695323007852,0.0106764562642887,8.94111004285684e-07,0.0907870528760088,"UMVCUE"
"14",30000,0.3,0.01,-1,1,-0.00163931758268452,-0.710299196835755,0,0.00188639354226845,0.076738818963854,"cl1_com"
"114",3e+05,0.3,0.01,-1,0.695561007759387,-1.20986070352059e-05,-0.571526143557953,0.0149575454401952,1.46432688676918e-06,0.0279580664672113,"cl1_com"
"214",30000,0.8,0.01,-1,0.876622856793762,-0.000453479685894025,-0.686252790075342,0.0575644638481024,0.000126246982986732,0.0511326707686532,"cl1_com"
"313",3e+05,0.8,0.01,-1,0.661214551221217,-8.39575019488815e-06,-0.512703749850648,0.00690506273214081,4.92298954957466e-07,0.0226812966693311,"cl1_com"
"413",30000,0.3,0.001,-1,0.705201101737773,-0.000119464821071331,-0.593329478846585,0.042429312433243,4.17418322462923e-05,0.0773307013882567,"cl1_com"
"513",3e+05,0.3,0.001,-1,0.645035446182332,-7.77469630178197e-06,-0.485009762914127,0.0149096436036965,9.45854860680728e-07,0.0278917768521179,"cl1_com"
"613",30000,0.8,0.001,-1,0.657402932028966,-9.00695534747259e-05,-0.536636625176936,0.0323314977632202,2.84928254252739e-05,0.0751807678977204,"cl1_com"
"713",3e+05,0.8,0.001,-1,0.648326581925372,-7.90641563369151e-06,-0.490942093527777,0.0139285986552019,6.42022262029186e-07,0.0238748984437861,"cl1_com"
"813",30000,0.3,0.01,0,0.958333333333333,-0.000227888201348115,-0.561525667803407,0.117851130197758,0.00013528604445317,0.262881474335951,"cl1_com"
"913",3e+05,0.3,0.01,0,0.684739133786556,-7.0353788903688e-06,-0.580537005328701,0.0172655595800211,6.81427702042107e-07,0.017146996612532,"cl1_com"
"1013",30000,0.8,0.01,0,0.855125423676773,-0.000172471053642102,-0.675918639640291,0.0575664400793034,3.82717877709112e-05,0.0424645868397744,"cl1_com"
"1113",3e+05,0.8,0.01,0,0.655342118525904,-5.63342870451555e-06,-0.528457737154688,0.0103888740471209,3.29575866291317e-07,0.0185781328045265,"cl1_com"
"1213",30000,0.3,0.001,0,0.693158236024135,-7.20853335255357e-05,-0.585273513885475,0.0543494389644679,1.5256166713774e-05,0.0650291935784542,"cl1_com"
"1313",3e+05,0.3,0.001,0,0.640723901281174,-5.67835537728053e-06,-0.501069112470935,0.0278681206061722,6.88121201688055e-07,0.0355713514129081,"cl1_com"
"1413",30000,0.8,0.001,0,0.663873898551933,-5.74475066470454e-05,-0.541502967965885,0.0388938255020038,1.12206292572621e-05,0.0662307560164309,"cl1_com"
"1513",3e+05,0.8,0.001,0,0.646463345147143,-6.60592427453664e-06,-0.507242896017678,0.016044192370513,1.20673869744202e-06,0.0442498711076105,"cl1_com"
"1613",30000,0.3,0.01,1,1,-0.000339469991047245,-0.6668588638519,0,0.000157222071894673,0.0922459116083682,"cl1_com"
"1713",3e+05,0.3,0.01,1,0.687585187579743,-5.64911370737548e-06,-0.56299467756364,0.0135221729625591,2.8328992615514e-07,0.0130238863161432,"cl1_com"
"1813",30000,0.8,0.01,1,0.808993507524141,-0.000124149355572097,-0.645391912686435,0.0312029063579227,1.83494814962324e-05,0.0284226579856339,"cl1_com"
"1913",3e+05,0.8,0.01,1,0.650946116977628,-4.59104399859289e-06,-0.520916477407713,0.00696212407800059,3.36435008643475e-07,0.0160184008971877,"cl1_com"
"2013",30000,0.3,0.001,1,0.70016459892172,-5.93744120728412e-05,-0.555556342580127,0.0400738395477624,7.80472787716007e-06,0.044325059275095,"cl1_com"
"2113",3e+05,0.3,0.001,1,0.632288452549304,-4.6684761980755e-06,-0.497519697622449,0.0213440778646579,5.58555260020759e-07,0.0293794225465797,"cl1_com"
"2213",30000,0.8,0.001,1,0.66348829532905,-4.81936903809549e-05,-0.517578887282448,0.0375990836100447,8.83804999876069e-06,0.0568013328508423,"cl1_com"
"2313",3e+05,0.8,0.001,1,0.650432799348843,-5.27600762090854e-06,-0.513353593854862,0.0133283372010161,6.19777496769414e-07,0.0225265780525957,"cl1_com"
"15",30000,0.3,0.01,-1,1,-0.00217135894231503,-0.998208083869173,0,0.00241278435450584,0.00157807941247164,"cl2_MLE"
"115",3e+05,0.3,0.01,-1,0.642664888269172,-1.06490644626529e-05,-0.500989139816787,0.0105214808832073,2.05796269445979e-06,0.0630809431549808,"cl2_MLE"
"215",30000,0.8,0.01,-1,0.866468490379408,-0.000545955886075976,-0.826916738667879,0.0706782267280331,0.000150085722722551,0.0676973345886861,"cl2_MLE"
"314",3e+05,0.8,0.01,-1,0.625364081924091,-7.18999065077615e-06,-0.438861540051025,0.00747541739217519,5.41793947686642e-07,0.0246693762392302,"cl2_MLE"
"414",30000,0.3,0.001,-1,0.636817631528365,-0.000102904501851969,-0.492299400582897,0.036202079577898,5.34658530739205e-05,0.148217245365725,"cl2_MLE"
"514",3e+05,0.3,0.001,-1,0.628813202390466,-7.10483754964055e-06,-0.443104988521984,0.0165132304973405,9.66455697380599e-07,0.0339914817746147,"cl2_MLE"
"614",30000,0.8,0.001,-1,0.62442622565317,-8.30156371453393e-05,-0.490795815619665,0.0299667893585808,3.15874747125594e-05,0.0953041850740227,"cl2_MLE"
"714",3e+05,0.8,0.001,-1,0.637086724851917,-7.47678912811403e-06,-0.464412780159028,0.0133819533363404,6.19272777650712e-07,0.026619029960047,"cl2_MLE"
"814",30000,0.3,0.01,0,1,-0.000325983765860935,-0.810934466798406,0,0.000101900453495267,0.139786643804245,"cl2_MLE"
"914",3e+05,0.3,0.01,0,0.644000854662912,-6.6094956517418e-06,-0.544684115726204,0.0160563724740714,7.9687991441756e-07,0.0325276576161782,"cl2_MLE"
"1014",30000,0.8,0.01,0,0.830922710472935,-0.000206571056127274,-0.799901644429405,0.0468265108815794,5.64222111716637e-05,0.06406444866561,"cl2_MLE"
