"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1914",3e+05,0.8,0.01,1,0.485757895358475,1.20462703142414e-05,1.25291958693641,0.0108096371322129,7.28040168768962e-07,0.111529263487611,"cl2"
"2014",30000,0.3,0.001,1,0.535660128007563,9.78917944675942e-05,0.79833916019328,0.0532205591100069,2.97508339794993e-05,0.292888397669843,"cl2"
"2114",3e+05,0.3,0.001,1,0.489509660377636,5.99346948109425e-06,0.501842316940767,0.023259236433177,2.26090700043118e-06,0.215709056434997,"cl2"
"2214",30000,0.8,0.001,1,0.477612332890787,0.000168183758640245,1.64747324196814,0.0258958881872731,0.000172640443504523,1.59786798103197,"cl2"
"2314",3e+05,0.8,0.001,1,0.485144155443302,7.46290907695024e-06,0.559037821612438,0.02314837117019,3.03017137339204e-06,0.21652795133446,"cl2"
"16",30000,0.3,0.01,-1,1,-0.00161975539922931,-0.824771050301382,0,0.000975942950904089,0.111691488787001,"cl3"
"116",3e+05,0.3,0.01,-1,0.512299487502325,2.41942746919393e-05,1.54788906105181,0.0145920040096689,3.13502393092993e-06,0.241003232393747,"cl3"
"216",30000,0.8,0.01,-1,0.744626713510985,-0.000195516485839328,-0.355276266814877,0.0939641202687178,0.000128794335415799,0.16941024691175,"cl3"
"315",3e+05,0.8,0.01,-1,0.499437938324631,2.1726641264894e-05,1.59825603995377,0.00901997975167812,2.65823129475037e-06,0.238351727775124,"cl3"
"415",30000,0.3,0.001,-1,0.539598783453731,0.000228976478507579,1.46785866676683,0.0449560294792376,6.96813000574284e-05,0.702184520055753,"cl3"
"515",3e+05,0.3,0.001,-1,0.500868132770362,1.30450070123132e-05,0.93108548826466,0.0297172383046234,4.20343307153221e-06,0.333781685704185,"cl3"
"615",30000,0.8,0.001,-1,0.495975528149774,0.000194462053393576,1.41612335251977,0.0402216085420513,5.00892104153204e-05,0.489128678214959,"cl3"
"715",3e+05,0.8,0.001,-1,0.488211642275037,1.0514271447062e-05,0.703396534584555,0.0247185174246178,3.97105891936522e-06,0.264599657362646,"cl3"
"815",30000,0.3,0.01,0,1,-0.000699487665345037,-0.904235462132186,0,0.000143088105838522,0.0430220146853743,"cl3"
"915",3e+05,0.3,0.01,0,0.511968760988451,1.87224869636054e-05,1.54728990581224,0.0195558814638367,8.45356383578828e-07,0.148535656291781,"cl3"
"1015",30000,0.8,0.01,0,0.716936624438039,-0.000171684949266912,-0.363091953988429,0.0610553664207122,0.000126336152148357,0.208298043376075,"cl3"
"1115",3e+05,0.8,0.01,0,0.493896143283815,1.54889535584059e-05,1.53583479186369,0.00712433901975847,8.45807692571906e-07,0.127844207610277,"cl3"
"1215",30000,0.3,0.001,0,0.526937492189075,0.00018651296758208,1.73598866010816,0.0477977215177864,2.97745230802097e-05,0.408488557818336,"cl3"
"1315",3e+05,0.3,0.001,0,0.495389713884344,1.03199289484614e-05,0.896159288605484,0.014464786525287,3.03473779939085e-06,0.248827412832581,"cl3"
"1415",30000,0.8,0.001,0,0.495890276575841,0.000158877772337443,1.45578249596176,0.0222477115355531,3.87857426491707e-05,0.382127356760193,"cl3"
"1515",3e+05,0.8,0.001,0,0.499169413192483,1.18668350023575e-05,0.921732909615244,0.00884695238083569,5.03342047799511e-06,0.344575439289871,"cl3"
"1615",30000,0.3,0.01,1,1,-0.000741926012220694,-0.570954772192933,NA,NA,NA,"cl3"
"1715",3e+05,0.3,0.01,1,0.528942454111106,1.8340489051667e-05,1.51725538603416,0.0187947740859968,1.91609405828421e-06,0.17303953751347,"cl3"
"1815",30000,0.8,0.01,1,0.778932178932179,-0.000228193619040708,-0.516802861235647,0.0923432434451846,9.86689063897176e-05,0.172196182515948,"cl3"
"1915",3e+05,0.8,0.01,1,0.499843764109389,1.53736748670706e-05,1.59915103798463,0.0104616496564745,9.11104929045716e-07,0.14319312553168,"cl3"
"2015",30000,0.3,0.001,1,0.548768230132102,0.000177275725375619,1.4281215897241,0.0607403188366454,4.6496093849733e-05,0.428352737088544,"cl3"
"2115",3e+05,0.3,0.001,1,0.50567197857255,7.32694296518262e-06,0.607789444843046,0.0194019185068282,2.94465998066251e-06,0.261246997808137,"cl3"
"2215",30000,0.8,0.001,1,0.495641483894578,0.000158004829694303,1.56935635056654,0.0216616918366801,5.29869719223139e-05,0.499074058421205,"cl3"
"2315",3e+05,0.8,0.001,1,0.498570306134283,9.00570038268848e-06,0.672775968779393,0.0147334534249956,4.16796240841378e-06,0.29467042443392,"cl3"
