"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1360",60,3e+05,0.3,0.001,0,0.361813397288565,3.58046297552816e-06,0.000401550166376195,0.197526149103726,"EB_df"
"1361",61,3e+05,0.3,0.001,0,0.445354157349754,4.07166829082576e-06,0.000455807700330027,0.226642955613688,"EB_df"
"1362",62,3e+05,0.3,0.001,0,0.414525356346359,3.51916801077492e-06,0.000399781725157569,0.199359657048116,"EB_df"
"1363",63,3e+05,0.3,0.001,0,0.454340109712811,2.78372550634642e-06,0.000309958783213145,0.148097773237347,"EB_df"
"1364",64,3e+05,0.3,0.001,0,0.389432092151085,3.64772200494141e-06,0.000406727143859918,0.199047584214308,"EB_df"
"1365",65,3e+05,0.3,0.001,0,0.399818584962709,5.6174529660004e-06,0.000621052788003298,0.316638047798679,"EB_df"
"1366",66,3e+05,0.3,0.001,0,0.415623840523493,2.6204467609059e-06,0.000300732883941324,0.148099604408627,"EB_df"
"1367",67,3e+05,0.3,0.001,0,0.410579924429111,4.93809152129333e-06,0.000547444654647666,0.27514646809832,"EB_df"
"1368",68,3e+05,0.3,0.001,0,0.414661500815661,4.35770445466793e-06,0.000496175442143894,0.253854383054803,"EB_df"
"1369",69,3e+05,0.3,0.001,0,0.412882374065489,2.75177961976101e-06,0.000310629679599474,0.150638507536588,"EB_df"
"1370",70,3e+05,0.3,0.001,0,0.448644955590982,3.90902544083393e-06,0.000442816247554563,0.222402623005964,"EB_df"
"1371",71,3e+05,0.3,0.001,0,0.396341463414634,5.26031234751197e-06,0.000578297455237433,0.290005112959947,"EB_df"
"1372",72,3e+05,0.3,0.001,0,0.374363386097729,4.08749036700117e-06,0.00044843083444426,0.217677047884968,"EB_df"
"1373",73,3e+05,0.3,0.001,0,0.40628762541806,5.36493821088657e-06,0.000595251289546486,0.302861096941736,"EB_df"
"1374",74,3e+05,0.3,0.001,0,0.395495436338565,3.91907758560088e-06,0.00045596837073569,0.236641816290322,"EB_df"
"1375",75,3e+05,0.3,0.001,0,0.382043136599231,6.05100569666093e-06,0.000683583570746777,0.362763552492433,"EB_df"
"1376",76,3e+05,0.3,0.001,0,0.447224572135095,3.03915622677194e-06,0.000349658992698915,0.174687119593929,"EB_df"
"1377",77,3e+05,0.3,0.001,0,0.429160481609764,4.33204015175135e-06,0.000484389918089414,0.242172340238736,"EB_df"
"1378",78,3e+05,0.3,0.001,0,0.451256314373811,2.89754512360268e-06,0.000315711311335502,0.147575735816435,"EB_df"
"1379",79,3e+05,0.3,0.001,0,0.40775538660735,5.34689656478822e-06,0.000608506227983522,0.319759486533954,"EB_df"
"1380",80,3e+05,0.3,0.001,0,0.37070586224577,4.71060252572945e-06,0.000532053314659394,0.272097995600953,"EB_df"
"1381",81,3e+05,0.3,0.001,0,0.409438088295883,3.80267708596086e-06,0.000419005636836204,0.20298660992613,"EB_df"
"1382",82,3e+05,0.3,0.001,0,0.387709756582875,5.4319433312563e-06,0.000605674845259846,0.31068338096847,"EB_df"
"1383",83,3e+05,0.3,0.001,0,0.403364205938436,6.00706961588462e-06,0.000660005287498256,0.337193381196045,"EB_df"
"1384",84,3e+05,0.3,0.001,0,0.431934832279215,3.57300917861103e-06,0.000395989426780784,0.192032321386342,"EB_df"
"1385",85,3e+05,0.3,0.001,0,0.440939528875897,3.93888289636848e-06,0.000444105444938601,0.221961770832451,"EB_df"
"1386",86,3e+05,0.3,0.001,0,0.412788411116938,4.64731093220185e-06,0.000522599264502082,0.265339465900652,"EB_df"
"1387",87,3e+05,0.3,0.001,0,0.417665407978985,3.53802807810365e-06,0.00040255072553076,0.201215998746064,"EB_df"
"1388",88,3e+05,0.3,0.001,0,0.40717984121505,4.06381881997562e-06,0.000446449200974552,0.216945862259375,"EB_df"
"1389",89,3e+05,0.3,0.001,0,0.35181625012648,2.77281982040021e-06,0.00031702174857583,0.156093132467388,"EB_df"
"1390",90,3e+05,0.3,0.001,0,0.397806227483273,4.54844203298709e-06,0.000526864155092076,0.276879029417938,"EB_df"
"1391",91,3e+05,0.3,0.001,0,0.372038074664146,5.73438046580524e-06,0.000637852877409742,0.328803684675835,"EB_df"
"1392",92,3e+05,0.3,0.001,0,0.419981529124612,3.56557461057269e-06,0.000383009355395902,0.17899502659741,"EB_df"
"1393",93,3e+05,0.3,0.001,0,0.402478171545968,4.79298947181091e-06,0.000549093422255642,0.286535786478919,"EB_df"
"1394",94,3e+05,0.3,0.001,0,0.362428197545971,3.38398142056192e-06,0.00039289159499759,0.200323189955039,"EB_df"
"1395",95,3e+05,0.3,0.001,0,0.363115612993364,4.5972248012825e-06,0.000522379979243846,0.268341794035144,"EB_df"
"1396",96,3e+05,0.3,0.001,0,0.381645109262832,4.62614784098317e-06,0.000509010371997558,0.251394160074257,"EB_df"
"1397",97,3e+05,0.3,0.001,0,0.395411012216995,6.3881032394466e-06,0.000687253432427558,0.344858431175853,"EB_df"
"1398",98,3e+05,0.3,0.001,0,0.432513151196335,4.55484915630838e-06,0.00052550922943402,0.274835736670275,"EB_df"
"1399",99,3e+05,0.3,0.001,0,0.398825197488353,5.59370415530242e-06,0.000615762728219105,0.311999719880616,"EB_df"
"1400",100,3e+05,0.3,0.001,0,0.372069944906409,3.08228749158845e-06,0.000344260930849768,0.166348565269127,"EB_df"
"1401",1,30000,0.8,0.001,0,0.527017750318721,-2.19530551896817e-05,-0.00070217090041782,-0.085932779789866,"EB_df"
"1402",2,30000,0.8,0.001,0,0.419325096809884,-1.44882442971482e-05,-0.00045626379786412,-0.0558579004857688,"EB_df"
"1403",3,30000,0.8,0.001,0,0.513318588325801,-2.0847550153135e-05,-0.000722061976505822,-0.0952135319253261,"EB_df"
"1404",4,30000,0.8,0.001,0,0.399065699234669,-3.63612629319964e-06,-0.000112990359333372,-0.0139463142268329,"EB_df"
"1405",5,30000,0.8,0.001,0,0.383664590131514,7.44147112225618e-06,0.000231989782908081,0.0293524033101542,"EB_df"
"1406",6,30000,0.8,0.001,0,0.472979481745497,-2.23488633313718e-05,-0.000738961890277116,-0.0931281444140856,"EB_df"
"1407",7,30000,0.8,0.001,0,0.400666426512968,-2.15047114996602e-06,-7.19666773817251e-05,-0.00958737859433687,"EB_df"
"1408",8,30000,0.8,0.001,0,0.508713074270804,-2.34627723173055e-05,-0.000777636845411125,-0.0979786220425261,"EB_df"
"1409",9,30000,0.8,0.001,0,0.410117434507678,-4.38418993867003e-06,-0.000145084139139056,-0.0190217385311218,"EB_df"
"1410",10,30000,0.8,0.001,0,0.506861664830211,-2.65048958589187e-05,-0.000914060354660696,-0.118502098502237,"EB_df"
"1411",11,30000,0.8,0.001,0,0.396990189541861,-1.07404635721271e-05,-0.000377920431072131,-0.0518040319551189,"EB_df"
"1412",12,30000,0.8,0.001,0,0.426921545201115,7.48476779997387e-07,2.46675069051731e-05,0.00325715627911838,"EB_df"
"1413",13,30000,0.8,0.001,0,0.414439006024096,9.08165542717345e-06,0.000294559141599489,0.0389563515539993,"EB_df"
"1414",14,30000,0.8,0.001,0,0.503352490421456,-3.2154306351839e-05,-0.00103943315555912,-0.125807930941911,"EB_df"
"1415",15,30000,0.8,0.001,0,0.646770943287592,-1.832028381785e-05,-0.000636055256680869,-0.0845561462971052,"EB_df"
"1416",16,30000,0.8,0.001,0,0.383921933085502,-1.23782346963075e-05,-0.000409474845648969,-0.0527435328155084,"EB_df"
"1417",17,30000,0.8,0.001,0,0.410808836954537,8.23639529030923e-06,0.000273844854754145,0.0370916847783027,"EB_df"
"1418",18,30000,0.8,0.001,0,0.509026614554253,-2.22389871611211e-05,-0.000766558848024115,-0.100319083111142,"EB_df"
