"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"1516",3e+05,0.8,0.01,-1,0.508683794434879,-9.69198523982043e-06,-0.000361479724350359,-0.0510303775266293,0.00822797965156113,1.01534106750393e-05,0.000379820374625838,0.0536863970578877,"rep"
"2016",30000,0.3,0.001,-1,0.731915584415584,-0.00351555012238565,-0.029704340531072,-0.451575327793698,0.241694395539159,0.00410514932306027,0.0276493612009213,0.756469996346973,"rep"
"2516",3e+05,0.3,0.001,-1,0.500790699412463,-3.50664404811165e-06,-0.000141508836135052,-0.00513246106963386,0.0292818032684965,3.47168950896998e-05,0.00127399716957164,0.190603886552898,"rep"
"3016",30000,0.8,0.001,-1,0.511047099449856,-0.000161798105795214,-0.0018416336035166,-0.0665509481821798,0.0293045314597188,0.000344425393487947,0.003902086190462,0.164333197729989,"rep"
"3516",3e+05,0.8,0.001,-1,0.499047457336124,7.8973121187737e-07,3.80887307883816e-05,0.0136287742025566,0.0182541783186689,2.13822375848284e-05,0.00078984710384258,0.115871520505074,"rep"
"4016",30000,0.3,0.01,0,1,-0.028948002750642,-0.156619964074349,-0.996913376247175,0,0.0165298121882416,0.0465997637388514,0.00106855508662783,"rep"
"4516",3e+05,0.3,0.01,0,0.700657262081532,-0.000142981856997021,-0.00582884892110642,-0.613989292789919,0.0538281154060177,4.31180563170234e-05,0.0014663616477326,0.0861302199588118,"rep"
"5016",30000,0.8,0.01,0,0.731412098425855,-0.00159417251804701,-0.0202274648603898,-0.643602881166296,0.0486143006915469,0.000388095679828939,0.00432677723961353,0.0871423961788077,"rep"
"5516",3e+05,0.8,0.01,0,0.509354308821891,-1.11249160740248e-05,-0.00052452205793216,-0.0935074013660411,0.0095996712586594,4.5358295140777e-06,0.000212882145080005,0.0367042148205594,"rep"
"6016",30000,0.3,0.001,0,0.738244755244755,-0.00159174727825853,-0.0199349469786462,-0.594390150606905,0.14958166187536,0.00128391242565086,0.0125370944763147,0.263678014589515,"rep"
"6516",3e+05,0.3,0.001,0,0.508408023923486,-1.25993661221175e-05,-0.000591832374910323,-0.0977795536531009,0.0266519575493973,1.49569023584729e-05,0.000705716848408557,0.118545353434296,"rep"
"7016",30000,0.8,0.001,0,0.50668036425896,-0.000167636928224322,-0.00248195062266708,-0.130807682515497,0.028736680611639,0.000139563656821237,0.00205184412708524,0.107532648050781,"rep"
"7516",3e+05,0.8,0.001,0,0.500634485161365,-6.25904576438479e-08,-3.58619148937291e-06,0.00347793576555738,0.0173705825588179,1.34465303993335e-05,0.000557181218957803,0.0940573913355735,"rep"
"8016",30000,0.3,0.01,1,1,-0.0134049669598893,-0.0952909189160286,-0.953128139104025,0,0.0101999523994837,0.0527686773230827,0.0444298096635908,"rep"
"8516",3e+05,0.3,0.01,1,0.670724182609894,-9.69448413226223e-05,-0.00429892683822268,-0.533138725689005,0.043465489206035,2.12617648746528e-05,0.000897770476191688,0.0725118355302147,"rep"
"9016",30000,0.8,0.01,1,0.672825818866765,-0.00105816143127928,-0.0146020261808396,-0.552338242568287,0.045669363474463,0.000244747017501916,0.00322267595775217,0.0819334890598998,"rep"
"9516",3e+05,0.8,0.01,1,0.509221455438581,-7.63881724154374e-06,-0.000391329489881234,-0.0762955633997714,0.0107063709247772,4.06568365094744e-06,0.000206555677780398,0.0384641208401169,"rep"
"10016",30000,0.3,0.001,1,0.665662650387109,-0.00114796989513216,-0.0159205238152481,-0.513742491297256,0.143734237663186,0.000932516602976127,0.0114066644712474,0.352422517080767,"rep"
"10516",3e+05,0.3,0.001,1,0.51482312528857,-1.0356583814686e-05,-0.000522453532178144,-0.0933276006362652,0.0295667709597387,1.20354145359988e-05,0.000611543665512185,0.1148296288667,"rep"
"11016",30000,0.8,0.001,1,0.509814984874429,-9.31607100950172e-05,-0.00146148468241364,-0.0790184043699639,0.0275661452065159,0.000142856374786867,0.00223178056592857,0.130582882935374,"rep"
"11516",3e+05,0.8,0.001,1,0.503110396576279,-2.02923923528732e-06,-9.53462898076066e-05,-0.0132395372454381,0.019996544862102,1.1070005240172e-05,0.000517923614712053,0.0957644456729519,"rep"
