"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1534",4,3e+05,0.3,0.01,0,0.565509518477044,-4.3828870736915e-06,-0.000695256348469152,-0.357864047541418,"rep"
"1535",5,3e+05,0.3,0.01,0,0.550755939524838,-3.04450017792814e-06,-0.000486111087444558,-0.267353844041214,"rep"
"1536",6,3e+05,0.3,0.01,0,0.556167400881057,-2.30316396979642e-06,-0.000375320916306768,-0.21725881450767,"rep"
"1537",7,3e+05,0.3,0.01,0,0.560538116591928,-4.02071873700383e-06,-0.000646495366629042,-0.34118334675348,"rep"
"1538",8,3e+05,0.3,0.01,0,0.575418994413408,-3.32844057560462e-06,-0.000556695606981528,-0.311693180671185,"rep"
"1539",9,3e+05,0.3,0.01,0,0.554038680318544,-4.14724780567775e-06,-0.000663549690830991,-0.347061161623217,"rep"
"1540",10,3e+05,0.3,0.01,0,0.56953642384106,-3.56233736111545e-06,-0.000570309276682475,-0.306658487274273,"rep"
"1541",1,30000,0.8,0.01,0,0.952380952380952,-0.00028421451528911,-0.0105033997620771,-0.805736306891735,"rep"
"1542",2,30000,0.8,0.01,0,0.956521739130435,-0.000411438554985717,-0.0155364076912731,-0.932140255299132,"rep"
"1543",3,30000,0.8,0.01,0,0.96,-0.000282833630761363,-0.0104085455255102,-0.801007957901342,"rep"
"1544",4,30000,0.8,0.01,0,0.846153846153846,-0.000191746998951321,-0.00704842553156323,-0.653732442537994,"rep"
"1545",5,30000,0.8,0.01,0,0.826086956521739,-0.000460604060130136,-0.0129981834126079,-0.785386066277751,"rep"
"1546",6,30000,0.8,0.01,0,0.888888888888889,-0.000407954436352541,-0.0139120037147118,-0.872935662998842,"rep"
"1547",7,30000,0.8,0.01,0,0.736842105263158,-0.00022936663092992,-0.00855396155462365,-0.733445993881577,"rep"
"1548",8,30000,0.8,0.01,0,0.84,-0.000295998954172101,-0.00997591029005338,-0.753222530710876,"rep"
"1549",9,30000,0.8,0.01,0,0.884615384615385,-0.00029525697619517,-0.0100212623798717,-0.75754939068748,"rep"
"1550",10,30000,0.8,0.01,0,1,-0.00027079688921007,-0.00996969706154787,-0.785622870205329,"rep"
