"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"1195",95,3e+05,0.8,0.01,0,5006,0.638633639632441,0.137235317618857,3.33419369111722e-05
"1196",96,3e+05,0.8,0.01,0,5049,0.645672410378293,0.140027728263022,3.17486533889303e-05
"1197",97,3e+05,0.8,0.01,0,5118,0.642829230168034,0.141656897225479,3.23422736352943e-05
"1198",98,3e+05,0.8,0.01,0,5030,0.635387673956262,0.133200795228628,3.21146761175628e-05
"1199",99,3e+05,0.8,0.01,0,5015,0.647856430707876,0.143369890329013,3.36892367140644e-05
"1200",100,3e+05,0.8,0.01,0,4998,0.644657863145258,0.134253701480592,3.20249924614173e-05
"1201",1,30000,0.3,0.001,0,761,0.898817345597897,0.695137976346912,0.00153650407511606
"1202",2,30000,0.3,0.001,0,759,0.909090909090909,0.681159420289855,0.00139422829301874
"1203",3,30000,0.3,0.001,0,725,0.884137931034483,0.68,0.00148033320442521
"1204",4,30000,0.3,0.001,0,777,0.888030888030888,0.692406692406692,0.00160421663973887
"1205",5,30000,0.3,0.001,0,756,0.888888888888889,0.685185185185185,0.00133530774655462
"1206",6,30000,0.3,0.001,0,762,0.898950131233596,0.694225721784777,0.00154684731007365
"1207",7,30000,0.3,0.001,0,769,0.8777633289987,0.677503250975293,0.00146774272986907
"1208",8,30000,0.3,0.001,0,807,0.893432465923172,0.685254027261462,0.00160532059846562
"1209",9,30000,0.3,0.001,0,773,0.895213454075032,0.690815006468305,0.00155595261233656
"1210",10,30000,0.3,0.001,0,772,0.910621761658031,0.685233160621762,0.00157117751222688
"1211",11,30000,0.3,0.001,0,769,0.897269180754226,0.684005201560468,0.00139985825090672
"1212",12,30000,0.3,0.001,0,736,0.89945652173913,0.690217391304348,0.00150878820409659
"1213",13,30000,0.3,0.001,0,787,0.8856416772554,0.682337992376112,0.00157229329060786
"1214",14,30000,0.3,0.001,0,754,0.892572944297082,0.683023872679045,0.00146311818508415
"1215",15,30000,0.3,0.001,0,718,0.896935933147632,0.674094707520891,0.00151936200421124
"1216",16,30000,0.3,0.001,0,748,0.901069518716578,0.681818181818182,0.00142123522712855
"1217",17,30000,0.3,0.001,0,755,0.895364238410596,0.690066225165563,0.00138147474044242
"1218",18,30000,0.3,0.001,0,706,0.910764872521246,0.672804532577904,0.00148775705197653
"1219",19,30000,0.3,0.001,0,773,0.908150064683053,0.698576972833118,0.00150832737942337
"1220",20,30000,0.3,0.001,0,821,0.909866017052375,0.695493300852619,0.00147551092665709
"1221",21,30000,0.3,0.001,0,730,0.898630136986301,0.694520547945205,0.00146167949949763
"1222",22,30000,0.3,0.001,0,717,0.887029288702929,0.675034867503487,0.00143950314116648
"1223",23,30000,0.3,0.001,0,776,0.905927835051546,0.686855670103093,0.00145760183523852
"1224",24,30000,0.3,0.001,0,740,0.897297297297297,0.67027027027027,0.00141225317214072
"1225",25,30000,0.3,0.001,0,725,0.88,0.684137931034483,0.00157560209924506
"1226",26,30000,0.3,0.001,0,756,0.894179894179894,0.677248677248677,0.001566859658662
"1227",27,30000,0.3,0.001,0,726,0.896694214876033,0.670798898071625,0.00150071238743586
"1228",28,30000,0.3,0.001,0,795,0.89685534591195,0.688050314465409,0.00137801209164358
"1229",29,30000,0.3,0.001,0,761,0.911957950065703,0.710906701708279,0.00151763502171718
"1230",30,30000,0.3,0.001,0,725,0.903448275862069,0.684137931034483,0.00133478724428335
"1231",31,30000,0.3,0.001,0,736,0.887228260869565,0.683423913043478,0.00153831463877346
"1232",32,30000,0.3,0.001,0,772,0.897668393782383,0.702072538860104,0.00151571987681573
"1233",33,30000,0.3,0.001,0,756,0.888888888888889,0.671957671957672,0.00158208099553988
"1234",34,30000,0.3,0.001,0,731,0.870041039671683,0.663474692202462,0.00154228233697965
"1235",35,30000,0.3,0.001,0,762,0.901574803149606,0.681102362204724,0.00151571389032273
"1236",36,30000,0.3,0.001,0,742,0.881401617250674,0.671159029649596,0.00144741024837108
"1237",37,30000,0.3,0.001,0,770,0.885714285714286,0.684415584415584,0.00149197732906592
"1238",38,30000,0.3,0.001,0,811,0.902589395807645,0.67324290998767,0.00153599825507813
"1239",39,30000,0.3,0.001,0,750,0.902666666666667,0.674666666666667,0.00133314160647133
"1240",40,30000,0.3,0.001,0,766,0.883812010443864,0.680156657963446,0.00136793238684189
"1241",41,30000,0.3,0.001,0,786,0.891857506361323,0.673027989821883,0.00140107718085649
"1242",42,30000,0.3,0.001,0,757,0.906208718626156,0.701453104359313,0.00141915236816065
"1243",43,30000,0.3,0.001,0,770,0.88961038961039,0.693506493506494,0.0015053508639167
"1244",44,30000,0.3,0.001,0,782,0.918158567774936,0.686700767263427,0.00136881815631668
"1245",45,30000,0.3,0.001,0,793,0.897856242118537,0.680958385876419,0.00149620984308551
"1246",46,30000,0.3,0.001,0,729,0.891632373113855,0.673525377229081,0.00154882982735902
"1247",47,30000,0.3,0.001,0,772,0.911917098445596,0.673575129533679,0.00138484747059327
"1248",48,30000,0.3,0.001,0,772,0.919689119170985,0.681347150259067,0.00143074357194892
"1249",49,30000,0.3,0.001,0,789,0.904942965779468,0.67807351077313,0.00141634995052269
"1250",50,30000,0.3,0.001,0,764,0.897905759162304,0.684554973821989,0.00141472656867656
"1251",51,30000,0.3,0.001,0,775,0.901935483870968,0.690322580645161,0.00158287185722967
"1252",52,30000,0.3,0.001,0,819,0.905982905982906,0.687423687423687,0.00150737491469289
"1253",53,30000,0.3,0.001,0,729,0.898491083676269,0.681755829903978,0.00143611253580017
"1254",54,30000,0.3,0.001,0,779,0.903722721437741,0.694480102695764,0.00144387604236391
"1255",55,30000,0.3,0.001,0,757,0.90224570673712,0.689564068692206,0.00146985839236481
"1256",56,30000,0.3,0.001,0,761,0.90407358738502,0.68988173455979,0.0015224712189162
"1257",57,30000,0.3,0.001,0,754,0.885941644562334,0.671087533156499,0.00148713151437991
"1258",58,30000,0.3,0.001,0,734,0.905994550408719,0.704359673024523,0.00151556028241468
"1259",59,30000,0.3,0.001,0,782,0.900255754475703,0.682864450127877,0.00148909002460215
"1260",60,30000,0.3,0.001,0,723,0.904564315352697,0.687413554633472,0.00152205025057989
"1261",61,30000,0.3,0.001,0,743,0.900403768506057,0.652759084791386,0.00146781627489347
"1262",62,30000,0.3,0.001,0,714,0.872549019607843,0.675070028011205,0.00152079179235699
"1263",63,30000,0.3,0.001,0,727,0.889958734525447,0.685006877579092,0.00155565428347036
"1264",64,30000,0.3,0.001,0,745,0.880536912751678,0.683221476510067,0.00144054132320801
"1265",65,30000,0.3,0.001,0,741,0.908232118758435,0.692307692307692,0.00150467489645614
"1266",66,30000,0.3,0.001,0,746,0.886058981233244,0.666219839142091,0.00140827763590522
"1267",67,30000,0.3,0.001,0,757,0.898282694848085,0.680317040951123,0.00143251569833058
"1268",68,30000,0.3,0.001,0,760,0.91578947368421,0.682894736842105,0.00139940386606101
"1269",69,30000,0.3,0.001,0,734,0.893732970027248,0.711171662125341,0.00148605760494588
"1270",70,30000,0.3,0.001,0,742,0.909703504043127,0.679245283018868,0.00142547558950686
"1271",71,30000,0.3,0.001,0,737,0.900949796472185,0.686567164179104,0.00130744192006087
"1272",72,30000,0.3,0.001,0,796,0.902010050251256,0.690954773869347,0.00151179077891766
"1273",73,30000,0.3,0.001,0,738,0.886178861788618,0.666666666666667,0.00142054378476804
"1274",74,30000,0.3,0.001,0,799,0.903629536921151,0.694618272841051,0.00164722711810299
"1275",75,30000,0.3,0.001,0,722,0.897506925207756,0.698060941828255,0.00150179466447378
"1276",76,30000,0.3,0.001,0,748,0.903743315508021,0.704545454545455,0.00154319314222243
"1277",77,30000,0.3,0.001,0,734,0.891008174386921,0.692098092643052,0.00146451489067209
"1278",78,30000,0.3,0.001,0,740,0.897297297297297,0.678378378378378,0.00146367606313061
"1279",79,30000,0.3,0.001,0,750,0.910666666666667,0.702666666666667,0.00142578318598876
"1280",80,30000,0.3,0.001,0,766,0.891644908616188,0.685378590078329,0.00133321723567012
"1281",81,30000,0.3,0.001,0,784,0.891581632653061,0.697704081632653,0.00148851053743775
"1282",82,30000,0.3,0.001,0,764,0.890052356020942,0.678010471204188,0.00152722810622269
"1283",83,30000,0.3,0.001,0,770,0.888311688311688,0.684415584415584,0.00144385465675348
"1284",84,30000,0.3,0.001,0,726,0.884297520661157,0.662534435261708,0.00144150839006019
"1285",85,30000,0.3,0.001,0,782,0.89386189258312,0.695652173913043,0.00166668529760801
"1286",86,30000,0.3,0.001,0,739,0.901217861975643,0.69553450608931,0.00144119172182099
"1287",87,30000,0.3,0.001,0,733,0.879945429740791,0.684856753069577,0.00142799187292273
"1288",88,30000,0.3,0.001,0,733,0.889495225102319,0.663028649386085,0.00135746500647715
"1289",89,30000,0.3,0.001,0,755,0.892715231788079,0.688741721854305,0.00151241756897185
"1290",90,30000,0.3,0.001,0,730,0.884931506849315,0.654794520547945,0.00133693505034063
"1291",91,30000,0.3,0.001,0,746,0.890080428954424,0.701072386058981,0.00153859588405992
"1292",92,30000,0.3,0.001,0,746,0.892761394101877,0.676943699731903,0.00135675387579622
"1293",93,30000,0.3,0.001,0,716,0.896648044692737,0.682960893854749,0.00149514554644677
"1294",94,30000,0.3,0.001,0,787,0.888182973316391,0.668360864040661,0.00149229698013151
"1295",95,30000,0.3,0.001,0,718,0.88857938718663,0.690807799442897,0.00153827324920771
"1296",96,30000,0.3,0.001,0,731,0.883720930232558,0.692202462380301,0.00138663709837397
"1297",97,30000,0.3,0.001,0,787,0.891994917407878,0.682337992376112,0.00160395206718396
"1298",98,30000,0.3,0.001,0,740,0.889189189189189,0.674324324324324,0.00153761168939955
"1299",99,30000,0.3,0.001,0,727,0.884456671251719,0.680880330123796,0.00142627686049865
"1300",100,30000,0.3,0.001,0,747,0.899598393574297,0.668005354752343,0.00144866309438721
"1301",1,3e+05,0.3,0.001,0,1158,0.733160621761658,0.432642487046632,9.44027192120546e-05
"1302",2,3e+05,0.3,0.001,0,1190,0.738655462184874,0.435294117647059,9.36416757823004e-05
"1303",3,3e+05,0.3,0.001,0,1187,0.756529064869419,0.454085930918281,0.000100680281252795
"1304",4,3e+05,0.3,0.001,0,1202,0.72712146422629,0.441763727121464,0.000101358775719769
"1305",5,3e+05,0.3,0.001,0,1157,0.731201382886776,0.429559204840104,0.000101023870757202
"1306",6,3e+05,0.3,0.001,0,1188,0.726430976430976,0.44023569023569,9.71697874021399e-05
"1307",7,3e+05,0.3,0.001,0,1215,0.77037037037037,0.459259259259259,0.000108979041744517
"1308",8,3e+05,0.3,0.001,0,1155,0.747186147186147,0.414718614718615,0.00010018231268732
"1309",9,3e+05,0.3,0.001,0,1204,0.726744186046512,0.45265780730897,9.48213454663713e-05
"1310",10,3e+05,0.3,0.001,0,1184,0.734797297297297,0.440878378378378,9.74878184213656e-05
"1311",11,3e+05,0.3,0.001,0,1183,0.734573119188504,0.453085376162299,0.000104510498790136
"1312",12,3e+05,0.3,0.001,0,1193,0.720871751886002,0.439228834870075,0.000109348335797821
"1313",13,3e+05,0.3,0.001,0,1197,0.730994152046784,0.437761069340017,9.07704453684073e-05
"1314",14,3e+05,0.3,0.001,0,1162,0.750430292598967,0.431153184165232,0.000103500188941104
"1315",15,3e+05,0.3,0.001,0,1194,0.748743718592965,0.45142378559464,9.95591556687581e-05
"1316",16,3e+05,0.3,0.001,0,1201,0.739383846794338,0.435470441298918,9.74676738653046e-05
"1317",17,3e+05,0.3,0.001,0,1162,0.740103270223752,0.440619621342513,9.70461275707566e-05
"1318",18,3e+05,0.3,0.001,0,1189,0.747687132043734,0.449116904962153,0.000109142404586136
"1319",19,3e+05,0.3,0.001,0,1200,0.729166666666667,0.434166666666667,9.91897937397144e-05
"1320",20,3e+05,0.3,0.001,0,1171,0.727583262169086,0.432963279248506,9.86809052334552e-05
"1321",21,3e+05,0.3,0.001,0,1146,0.726876090750436,0.424083769633508,0.000106792860090546
"1322",22,3e+05,0.3,0.001,0,1179,0.750636132315522,0.440203562340967,9.82516157222315e-05
"1323",23,3e+05,0.3,0.001,0,1212,0.739273927392739,0.45957095709571,0.000104739199440884
"1324",24,3e+05,0.3,0.001,0,1167,0.726649528706084,0.419880034275921,9.70181903590746e-05
"1325",25,3e+05,0.3,0.001,0,1170,0.745299145299145,0.433333333333333,0.000113591762905407
"1326",26,3e+05,0.3,0.001,0,1176,0.732142857142857,0.425170068027211,8.43800060595544e-05
"1327",27,3e+05,0.3,0.001,0,1130,0.738938053097345,0.420353982300885,9.64739357621136e-05
"1328",28,3e+05,0.3,0.001,0,1174,0.734241908006814,0.43526405451448,9.53917639079149e-05
"1329",29,3e+05,0.3,0.001,0,1253,0.747007182761373,0.444533120510774,0.000110371329836371
"1330",30,3e+05,0.3,0.001,0,1211,0.749793559042114,0.450041288191577,0.000107036407928362
"1331",31,3e+05,0.3,0.001,0,1197,0.72765246449457,0.439431913116124,0.000100002561102796
"1332",32,3e+05,0.3,0.001,0,1170,0.758119658119658,0.441880341880342,0.000103760543524623
"1333",33,3e+05,0.3,0.001,0,1184,0.744087837837838,0.438344594594595,9.90279245845044e-05
"1334",34,3e+05,0.3,0.001,0,1196,0.746655518394649,0.442307692307692,0.000105472593180803
"1335",35,3e+05,0.3,0.001,0,1147,0.7384481255449,0.420226678291194,9.07695573611682e-05
"1336",36,3e+05,0.3,0.001,0,1181,0.720575783234547,0.434377646062659,0.000108770984468285
"1337",37,3e+05,0.3,0.001,0,1201,0.773522064945878,0.467943380516236,0.000105605255705617
"1338",38,3e+05,0.3,0.001,0,1148,0.741289198606272,0.437282229965157,0.000108917793852739
"1339",39,3e+05,0.3,0.001,0,1208,0.75,0.457781456953642,0.000104088038809318
"1340",40,3e+05,0.3,0.001,0,1199,0.728940783986656,0.441201000834028,9.9156091037854e-05
"1341",41,3e+05,0.3,0.001,0,1187,0.771693344566133,0.437236731255265,0.000101636723954294
"1342",42,3e+05,0.3,0.001,0,1169,0.751069289991446,0.452523524379812,0.000104558505457088
"1343",43,3e+05,0.3,0.001,0,1174,0.747870528109029,0.457410562180579,0.000107406729822136
"1344",44,3e+05,0.3,0.001,0,1219,0.745693191140279,0.461033634126333,9.82378724357596e-05
"1345",45,3e+05,0.3,0.001,0,1243,0.729686242960579,0.449718423169751,0.000101111397991801
"1346",46,3e+05,0.3,0.001,0,1202,0.735440931780366,0.445923460898502,9.7613106969726e-05
"1347",47,3e+05,0.3,0.001,0,1192,0.745805369127517,0.442114093959732,0.000101592067988325
"1348",48,3e+05,0.3,0.001,0,1144,0.723776223776224,0.433566433566434,0.000105982898291837
"1349",49,3e+05,0.3,0.001,0,1188,0.725589225589226,0.432659932659933,9.61151769553514e-05
"1350",50,3e+05,0.3,0.001,0,1194,0.731993299832496,0.443048576214405,9.84889099021755e-05
"1351",51,3e+05,0.3,0.001,0,1151,0.741963509991312,0.433536055603823,9.00971939351355e-05
"1352",52,3e+05,0.3,0.001,0,1153,0.719861231569818,0.424111014744146,9.83026111586513e-05
"1353",53,3e+05,0.3,0.001,0,1202,0.74459234608985,0.453410981697171,0.000100413200525682
"1354",54,3e+05,0.3,0.001,0,1200,0.739166666666667,0.443333333333333,0.000104794929456644
"1355",55,3e+05,0.3,0.001,0,1200,0.726666666666667,0.4325,9.4162046049017e-05
"1356",56,3e+05,0.3,0.001,0,1168,0.732876712328767,0.43236301369863,8.95559089099754e-05
"1357",57,3e+05,0.3,0.001,0,1205,0.733609958506224,0.430705394190871,0.000104396476971838
"1358",58,3e+05,0.3,0.001,0,1194,0.778894472361809,0.469011725293132,0.000100601700080799
"1359",59,3e+05,0.3,0.001,0,1184,0.747466216216216,0.447635135135135,9.1561138352624e-05
"1360",60,3e+05,0.3,0.001,0,1198,0.733722871452421,0.445742904841402,0.000106466345074178
"1361",61,3e+05,0.3,0.001,0,1185,0.735864978902954,0.459071729957806,0.000105035173833391
"1362",62,3e+05,0.3,0.001,0,1168,0.744006849315068,0.446061643835616,0.00010445474380964
"1363",63,3e+05,0.3,0.001,0,1211,0.739884393063584,0.448389760528489,0.000106402061311009
"1364",64,3e+05,0.3,0.001,0,1148,0.729965156794425,0.428571428571429,9.17238082145178e-05
"1365",65,3e+05,0.3,0.001,0,1172,0.741467576791809,0.456484641638225,9.96834455558949e-05
"1366",66,3e+05,0.3,0.001,0,1181,0.753598645215919,0.448772226926334,0.000105286769140024
"1367",67,3e+05,0.3,0.001,0,1230,0.756910569105691,0.45609756097561,0.000105504072002954
"1368",68,3e+05,0.3,0.001,0,1138,0.741652021089631,0.444639718804921,0.000103317196813359
"1369",69,3e+05,0.3,0.001,0,1206,0.727197346600332,0.445273631840796,9.87519719432669e-05
"1370",70,3e+05,0.3,0.001,0,1189,0.745164003364172,0.430613961312027,9.43129707360785e-05
"1371",71,3e+05,0.3,0.001,0,1176,0.751700680272109,0.445578231292517,9.57830038146351e-05
"1372",72,3e+05,0.3,0.001,0,1195,0.746443514644351,0.430962343096234,0.000106735306590761
"1373",73,3e+05,0.3,0.001,0,1155,0.722943722943723,0.426839826839827,0.000101826760597519
"1374",74,3e+05,0.3,0.001,0,1172,0.751706484641638,0.436006825938567,9.83046942172325e-05
"1375",75,3e+05,0.3,0.001,0,1159,0.740293356341674,0.425366695427092,0.000102461250202238
"1376",76,3e+05,0.3,0.001,0,1184,0.743243243243243,0.450168918918919,9.72085055570267e-05
"1377",77,3e+05,0.3,0.001,0,1190,0.746218487394958,0.445378151260504,0.000103813590701735
"1378",78,3e+05,0.3,0.001,0,1150,0.731304347826087,0.43304347826087,0.000103192847418628
"1379",79,3e+05,0.3,0.001,0,1158,0.736614853195164,0.449050086355786,0.000100264724907268
"1380",80,3e+05,0.3,0.001,0,1184,0.730574324324324,0.440033783783784,0.000106052774575126
"1381",81,3e+05,0.3,0.001,0,1230,0.764227642276423,0.455284552845528,9.82198669348159e-05
"1382",82,3e+05,0.3,0.001,0,1165,0.749356223175966,0.44206008583691,0.00010258905699897
"1383",83,3e+05,0.3,0.001,0,1175,0.742127659574468,0.433191489361702,9.92488437075501e-05
"1384",84,3e+05,0.3,0.001,0,1189,0.728343145500421,0.430613961312027,0.000105178142710462
"1385",85,3e+05,0.3,0.001,0,1115,0.738116591928251,0.417040358744395,9.47707653960976e-05
"1386",86,3e+05,0.3,0.001,0,1171,0.731853116994022,0.435525192143467,0.000104897252256911
"1387",87,3e+05,0.3,0.001,0,1210,0.752066115702479,0.446280991735537,0.000100100497472163
"1388",88,3e+05,0.3,0.001,0,1143,0.750656167979003,0.438320209973753,0.000105095187756379
"1389",89,3e+05,0.3,0.001,0,1185,0.757805907172996,0.441350210970464,9.16815904016279e-05
"1390",90,3e+05,0.3,0.001,0,1156,0.730968858131488,0.424740484429066,9.38330979271528e-05
"1391",91,3e+05,0.3,0.001,0,1127,0.713398402839397,0.427684117125111,0.000100520471353401
"1392",92,3e+05,0.3,0.001,0,1198,0.732053422370618,0.448247078464107,0.000105909215500655
"1393",93,3e+05,0.3,0.001,0,1167,0.765209940017138,0.436161096829477,0.000104682698850833
"1394",94,3e+05,0.3,0.001,0,1165,0.748497854077253,0.443776824034335,9.15366222291535e-05
"1395",95,3e+05,0.3,0.001,0,1156,0.72923875432526,0.423010380622837,9.43392472170092e-05
"1396",96,3e+05,0.3,0.001,0,1200,0.739166666666667,0.446666666666667,0.000109729962113072
"1397",97,3e+05,0.3,0.001,0,1186,0.747892074198988,0.424114671163575,9.31198579259762e-05
"1398",98,3e+05,0.3,0.001,0,1194,0.756281407035176,0.448911222780569,9.94872544910848e-05
"1399",99,3e+05,0.3,0.001,0,1127,0.730257320319432,0.432120674356699,9.97565467099151e-05
"1400",100,3e+05,0.3,0.001,0,1207,0.747307373653687,0.449047224523612,9.73192048603299e-05
"1401",1,30000,0.8,0.001,0,971,0.813594232749743,0.550978372811535,0.00120058058454631
"1402",2,30000,0.8,0.001,0,971,0.80226570545829,0.539649845520082,0.0012071896132947
"1403",3,30000,0.8,0.001,0,993,0.817724068479356,0.552870090634441,0.00126650343003178
"1404",4,30000,0.8,0.001,0,919,0.825897714907508,0.541893362350381,0.00122520601569048
"1405",5,30000,0.8,0.001,0,926,0.807775377969762,0.541036717062635,0.00125369980618924
"1406",6,30000,0.8,0.001,0,911,0.798024149286498,0.54006586169045,0.00123117535503793
"1407",7,30000,0.8,0.001,0,929,0.800861141011841,0.546824542518837,0.0012520555492618
"1408",8,30000,0.8,0.001,0,948,0.822784810126582,0.563291139240506,0.00131864826536117
"1409",9,30000,0.8,0.001,0,920,0.814130434782609,0.535869565217391,0.0012036758220622
"1410",10,30000,0.8,0.001,0,950,0.810526315789474,0.528421052631579,0.00103163343627709
"1411",11,30000,0.8,0.001,0,970,0.818556701030928,0.552577319587629,0.00119719802139109
"1412",12,30000,0.8,0.001,0,941,0.820403825717322,0.565356004250797,0.00132321149134375
"1413",13,30000,0.8,0.001,0,974,0.814168377823409,0.537987679671458,0.00116181452151142
"1414",14,30000,0.8,0.001,0,956,0.826359832635983,0.551255230125523,0.00123377448603434
"1415",15,30000,0.8,0.001,0,937,0.816435432230523,0.533617929562433,0.00112092677942899
"1416",16,30000,0.8,0.001,0,954,0.80188679245283,0.536687631027254,0.00111741814111135
"1417",17,30000,0.8,0.001,0,1008,0.814484126984127,0.555555555555556,0.00120693091086984
"1418",18,30000,0.8,0.001,0,973,0.815005138746146,0.554984583761562,0.00124908884114172
"1419",19,30000,0.8,0.001,0,886,0.813769751693002,0.54176072234763,0.00117634123862647
"1420",20,30000,0.8,0.001,0,899,0.803114571746385,0.53615127919911,0.00117918640011984
"1421",21,30000,0.8,0.001,0,984,0.817073170731707,0.558943089430894,0.0012033449835666
"1422",22,30000,0.8,0.001,0,946,0.821353065539112,0.56553911205074,0.00113439151664256
"1423",23,30000,0.8,0.001,0,962,0.795218295218295,0.542619542619543,0.0010758792946235
"1424",24,30000,0.8,0.001,0,925,0.812972972972973,0.536216216216216,0.00121878122590349
"1425",25,30000,0.8,0.001,0,942,0.813163481953291,0.549893842887473,0.00121863876172459
"1426",26,30000,0.8,0.001,0,941,0.818278427205101,0.552603613177471,0.00124319146475142
"1427",27,30000,0.8,0.001,0,927,0.823085221143474,0.551240560949299,0.00117712251684557
"1428",28,30000,0.8,0.001,0,924,0.827922077922078,0.535714285714286,0.00119435840225866
"1429",29,30000,0.8,0.001,0,981,0.802242609582059,0.537206931702345,0.0011089454661973
"1430",30,30000,0.8,0.001,0,965,0.81139896373057,0.534715025906736,0.00114790726546267
"1431",31,30000,0.8,0.001,0,951,0.811777076761304,0.555205047318612,0.00124452420382566
"1432",32,30000,0.8,0.001,0,974,0.834702258726899,0.56570841889117,0.00115983579731452
"1433",33,30000,0.8,0.001,0,985,0.845685279187817,0.56751269035533,0.001096753235159
"1434",34,30000,0.8,0.001,0,950,0.803157894736842,0.548421052631579,0.00121957979518877
"1435",35,30000,0.8,0.001,0,958,0.80062630480167,0.535490605427975,0.00119398797103547
"1436",36,30000,0.8,0.001,0,953,0.813221406086044,0.568730325288562,0.00117412108385199
"1437",37,30000,0.8,0.001,0,943,0.828207847295864,0.548250265111347,0.00125491516972486
"1438",38,30000,0.8,0.001,0,932,0.810085836909871,0.542918454935622,0.00119136043780874
"1439",39,30000,0.8,0.001,0,970,0.824742268041237,0.57319587628866,0.00124948848843202
"1440",40,30000,0.8,0.001,0,984,0.828252032520325,0.566056910569106,0.00129843609967485
"1441",41,30000,0.8,0.001,0,948,0.817510548523207,0.559071729957806,0.00125026678813904
"1442",42,30000,0.8,0.001,0,955,0.81151832460733,0.558115183246073,0.00116461230108179
"1443",43,30000,0.8,0.001,0,984,0.807926829268293,0.544715447154472,0.0012266651963868
"1444",44,30000,0.8,0.001,0,941,0.815090329436769,0.557917109458023,0.00116549009310408
"1445",45,30000,0.8,0.001,0,943,0.80593849416755,0.545068928950159,0.0012502138529693
"1446",46,30000,0.8,0.001,0,969,0.824561403508772,0.557275541795666,0.00125936310311825
"1447",47,30000,0.8,0.001,0,963,0.825545171339564,0.56386292834891,0.00124016488401448
"1448",48,30000,0.8,0.001,0,1018,0.807465618860511,0.55992141453831,0.00123038180593985
"1449",49,30000,0.8,0.001,0,949,0.80927291886196,0.56059009483667,0.0012228329677487
"1450",50,30000,0.8,0.001,0,953,0.810073452256034,0.563483735571878,0.0011579701240697
"1451",51,30000,0.8,0.001,0,931,0.823845327604726,0.553168635875403,0.0012932930946812
"1452",52,30000,0.8,0.001,0,943,0.790031813361612,0.544008483563097,0.00119848921202269
"1453",53,30000,0.8,0.001,0,935,0.816042780748663,0.552941176470588,0.00132095173888982
"1454",54,30000,0.8,0.001,0,912,0.81359649122807,0.547149122807018,0.00125144172340596
"1455",55,30000,0.8,0.001,0,929,0.805166846071044,0.528525296017223,0.0011671357779517
"1456",56,30000,0.8,0.001,0,950,0.807368421052632,0.541052631578947,0.00115409704586614
"1457",57,30000,0.8,0.001,0,945,0.810582010582011,0.531216931216931,0.00119835553443064
"1458",58,30000,0.8,0.001,0,932,0.795064377682403,0.528969957081545,0.00121950000848163
"1459",59,30000,0.8,0.001,0,945,0.804232804232804,0.553439153439153,0.00133438494956934
"1460",60,30000,0.8,0.001,0,958,0.824634655532359,0.54384133611691,0.00122552556838548
"1461",61,30000,0.8,0.001,0,962,0.821205821205821,0.551975051975052,0.00134055415406562
"1462",62,30000,0.8,0.001,0,934,0.805139186295503,0.529978586723769,0.00115552061240885
"1463",63,30000,0.8,0.001,0,944,0.805084745762712,0.529661016949153,0.00114854283133064
"1464",64,30000,0.8,0.001,0,953,0.81112277019937,0.541448058761805,0.00118219664147816
"1465",65,30000,0.8,0.001,0,951,0.803364879074658,0.529968454258675,0.00133587161204193
"1466",66,30000,0.8,0.001,0,989,0.803842264914055,0.571284125379171,0.00127004844447288
"1467",67,30000,0.8,0.001,0,945,0.826455026455026,0.53015873015873,0.00122213470636343
"1468",68,30000,0.8,0.001,0,962,0.835758835758836,0.551975051975052,0.00125054530660038
"1469",69,30000,0.8,0.001,0,978,0.832310838445808,0.550102249488753,0.00134982240966216
"1470",70,30000,0.8,0.001,0,977,0.814738996929376,0.546571136131013,0.00129119832138152
"1471",71,30000,0.8,0.001,0,912,0.797149122807018,0.539473684210526,0.00116240077672471
"1472",72,30000,0.8,0.001,0,933,0.814576634512326,0.551982851018221,0.00121644268606128
"1473",73,30000,0.8,0.001,0,958,0.818371607515658,0.533402922755741,0.00124419114988227
"1474",74,30000,0.8,0.001,0,971,0.78475798146241,0.53038105046344,0.00111411663247894
"1475",75,30000,0.8,0.001,0,960,0.81875,0.555208333333333,0.00132480186441173
"1476",76,30000,0.8,0.001,0,929,0.809472551130248,0.520990312163617,0.00117535891487577
"1477",77,30000,0.8,0.001,0,1005,0.824875621890547,0.565174129353234,0.0012466222431359
"1478",78,30000,0.8,0.001,0,934,0.784796573875803,0.54389721627409,0.00119138570501573
"1479",79,30000,0.8,0.001,0,979,0.824310520939734,0.555669050051072,0.00121712404359583
"1480",80,30000,0.8,0.001,0,970,0.817525773195876,0.562886597938144,0.00133784498153957
"1481",81,30000,0.8,0.001,0,960,0.803125,0.552083333333333,0.00127616495322274
"1482",82,30000,0.8,0.001,0,932,0.813304721030043,0.552575107296137,0.00112882289137675
"1483",83,30000,0.8,0.001,0,967,0.803516028955533,0.553257497414685,0.00123741326735715
"1484",84,30000,0.8,0.001,0,959,0.849843587069864,0.569343065693431,0.00119033363581708
"1485",85,30000,0.8,0.001,0,956,0.815899581589958,0.556485355648536,0.00123174833005396
"1486",86,30000,0.8,0.001,0,945,0.798941798941799,0.543915343915344,0.00121176970709731
"1487",87,30000,0.8,0.001,0,971,0.82389289392379,0.545829042224511,0.00122240048653175
"1488",88,30000,0.8,0.001,0,943,0.812301166489926,0.547189819724284,0.00118491421204795
