"","X","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"134",13015,3e+05,0.3,0.001,0,0.508861476519945,-7.15051453140053e-05,-0.00463481775024575,-0.710300099419942,0.0122510210896201,5.57690725855225e-06,0.000280094604339876,0.0195883740269911,"FIQT"
"135",14015,30000,0.8,0.001,0,0.619165073230311,-0.000929298448790627,-0.0180913963282937,-0.77026808806295,0.0132023088973187,6.44858838122322e-05,0.000943504295548548,0.0154250185848185,"FIQT"
"136",15015,3e+05,0.8,0.001,0,0.457267646208837,-6.47215365379188e-05,-0.00433905632021249,-0.697933653003243,0.0124317795368207,4.7887800153019e-06,0.000255810087125853,0.0205701616242594,"FIQT"
"137",16015,30000,0.3,0.01,1,0.897378076217727,-0.001679864282012,-0.0329497311024694,-0.953826568808626,0.00922924262882996,8.13223838666088e-05,0.00098011940790667,0.0038547888758392,"FIQT"
"138",17015,3e+05,0.3,0.01,1,0.451720153701803,-2.22755581967833e-05,-0.00190829915382379,-0.482879256250589,0.00830477776939543,2.14115312014092e-06,0.00014502111712337,0.0200770836316024,"FIQT"
"139",18015,30000,0.8,0.01,1,0.665224189996206,-0.000827543227298953,-0.0175823856402584,-0.792084851794363,0.0121746768486244,5.41081727333274e-05,0.000744980180960142,0.00865306113489599,"FIQT"
"140",19015,3e+05,0.8,0.01,1,0.355076096448711,-1.10610514213734e-05,-0.00106602468652183,-0.337788654643087,0.00668532998554773,1.06735358630452e-06,8.66668070303795e-05,0.0185189064022828,"FIQT"
"141",20015,30000,0.3,0.001,1,0.746784160509173,-0.00130858084722136,-0.0247658038554786,-0.86906977329597,0.0131339767420481,8.56312963079417e-05,0.00110942350123988,0.00942551510956982,"FIQT"
"142",21015,3e+05,0.3,0.001,1,0.527402465059899,-7.84542920919849e-05,-0.00521191942092479,-0.764127323651275,0.0126949180093307,5.09007326019505e-06,0.000236824736744343,0.0128735334540075,"FIQT"
"143",22015,30000,0.8,0.001,1,0.630841053058809,-0.00100899172581773,-0.0199837089689849,-0.8125597211138,0.0127775517521186,6.67763714208314e-05,0.000914603705258451,0.0113065310335352,"FIQT"
"144",23015,3e+05,0.8,0.001,1,0.478217021520279,-7.10800810681154e-05,-0.00483074502603717,-0.744205320161085,0.0123686841853223,4.81998615360902e-06,0.000235989196264478,0.014004973344241,"FIQT"
"145",16,30000,0.3,0.01,-1,0.971055580232088,-0.00170639182036299,-0.0295103066824099,-0.895007617767456,0.00701796809751288,9.75108195778064e-05,0.000953720956296419,0.00568519837474624,"BR"
"146",1016,3e+05,0.3,0.01,-1,0.517581905994622,-1.42293149386362e-05,-0.00109609348687157,-0.286615774307192,0.00844666707554464,2.03298253597709e-06,0.000147650489826886,0.0312687894920758,"BR"
"147",2016,30000,0.8,0.01,-1,0.753048028940973,-0.00087377892183339,-0.0166984594239588,-0.73353455023003,0.0126193573214295,5.16155941148708e-05,0.000699281112893355,0.012390731295399,"BR"
"148",3016,3e+05,0.8,0.01,-1,0.494760092048922,-5.84581821428644e-06,-0.00051629700203838,-0.166510763982444,0.0072557956376354,1.05717440981162e-06,8.91584938568379e-05,0.0253997152277301,"BR"
"149",4016,30000,0.3,0.001,-1,0.757536209041019,-0.00108054966312716,-0.0184539593184457,-0.72862628222425,0.0132395446863071,7.73859406638638e-05,0.0010031337971588,0.0172935436209262,"BR"
"150",5016,3e+05,0.3,0.001,-1,0.564001484714467,-5.50446805142146e-05,-0.00332345892641124,-0.556611567335094,0.0160781578236945,4.60544175474537e-06,0.000217922452407989,0.0206552919889094,"BR"
"151",6016,30000,0.8,0.001,-1,0.627819963637007,-0.000750677625696052,-0.0134758922871294,-0.62667499563457,0.0134674380717751,6.80566795614027e-05,0.00106370670210342,0.0292357791231147,"BR"
"152",7016,3e+05,0.8,0.001,-1,0.55896354441406,-5.25608511225667e-05,-0.00330433601653007,-0.569494998700397,0.0183635174717336,4.49484477695286e-06,0.000221013143068176,0.0206847338211811,"BR"
"153",8016,30000,0.3,0.01,0,0.951443591643814,-0.00161437190567528,-0.0285337999943205,-0.891599751391209,0.00782251188038755,9.44682980035389e-05,0.000895244795353427,0.00537023428015148,"BR"
"154",9016,3e+05,0.3,0.01,0,0.522069437458625,-2.12552798227731e-05,-0.00179886519299603,-0.458556069341984,0.00997028957741792,1.79119805946496e-06,0.000120362075457286,0.0172427770062509,"BR"
"155",10016,30000,0.8,0.01,0,0.726294739029904,-0.000831116640621134,-0.0170025167692378,-0.766009957478736,0.0143309532231019,5.00572396788092e-05,0.000630939790818346,0.00675851885352007,"BR"
"156",11016,3e+05,0.8,0.01,0,0.49864235531711,-1.01672707270612e-05,-0.000972119148986226,-0.311049142984723,0.00747957488074808,1.06998472554629e-06,8.80084358791326e-05,0.0199729789467907,"BR"
"157",12016,30000,0.3,0.001,0,0.766751138311478,-0.00116524428316928,-0.0206540291370359,-0.784798187025992,0.0150626981117458,7.84450247875509e-05,0.000884388127012231,0.00850730236579988,"BR"
"158",13016,3e+05,0.3,0.001,0,0.57503328076185,-5.92661965225323e-05,-0.00359861250958255,-0.588641917912324,0.0148484038712413,4.72124469530843e-06,0.000209555572238693,0.0163385957509934,"BR"
"159",14016,30000,0.8,0.001,0,0.64133161215891,-0.000836479302278879,-0.0155000623947994,-0.693242231315544,0.0129584821750823,6.02825361800968e-05,0.00083049335599628,0.0156216888774172,"BR"
"160",15016,3e+05,0.8,0.001,0,0.565759642512773,-5.28477041117637e-05,-0.0033145502959978,-0.56987774853867,0.0190932348347773,3.97124141194174e-06,0.000189127295336938,0.0178827419006383,"BR"
"161",16016,30000,0.3,0.01,1,0.931648279182739,-0.00155380527900774,-0.0275634034793796,-0.882266027546596,0.0088608129070514,7.49809156163298e-05,0.000777286617897728,0.00526942696720684,"BR"
"162",17016,3e+05,0.3,0.01,1,0.518440199356243,-2.23074437660423e-05,-0.00191173867465958,-0.483778124428787,0.0104734776129557,1.96472942253693e-06,0.000126663689625523,0.0161889886616651,"BR"
"163",18016,30000,0.8,0.01,1,0.699323995611775,-0.000786065340373322,-0.0162364579697284,-0.752489835598114,0.012307325747623,4.93604391147417e-05,0.000603973917713377,0.00587109523753188,"BR"
"164",19016,3e+05,0.8,0.01,1,0.504569945255458,-1.21259222897774e-05,-0.00118214172004677,-0.370592151773197,0.00878491272013946,9.49729760911199e-07,7.30542267035309e-05,0.0138919887917533,"BR"
"165",20016,30000,0.3,0.001,1,0.773110520312861,-0.00119950820556604,-0.0213022754573482,-0.796682969065016,0.0131914095865153,7.70170260841647e-05,0.000853129673924067,0.00746457021212471,"BR"
"166",21016,3e+05,0.3,0.001,1,0.591862702577172,-6.47939108159798e-05,-0.00397735324849953,-0.631033457393346,0.0160188593535323,4.2638460067615e-06,0.000173113237940799,0.0104736327067495,"BR"
"167",22016,30000,0.8,0.001,1,0.654362896929119,-0.00089969498295657,-0.0167424715232845,-0.724537423352545,0.0130927886224962,5.99716693367533e-05,0.000748744706418003,0.0115014159254113,"BR"
"168",23016,3e+05,0.8,0.001,1,0.582252308351421,-5.83600196740162e-05,-0.00367711611188626,-0.610975858589412,0.0199821540368332,4.03312581562223e-06,0.000173479115439107,0.0116261790622763,"BR"
"169",17,30000,0.3,0.01,-1,0.968368103421818,-0.00158706599861773,-0.0257974166083309,-0.832436391739352,0.0074066046882254,9.36549062313304e-05,0.00107810724847442,0.0146288120349485,"cl1"
"170",1017,3e+05,0.3,0.01,-1,0.606382354773131,-1.11450488837684e-05,-0.000842024736889741,-0.223895038792766,0.00762183661977861,2.45946439258175e-06,0.00018185021238327,0.0419963295514269,"cl1"
"171",2017,30000,0.8,0.01,-1,0.797729221435706,-0.000812678582926602,-0.0150656918451288,-0.682073849417256,0.0106805022267722,5.72677424626818e-05,0.000935037103158659,0.0238730150143987,"cl1"
"172",3017,3e+05,0.8,0.01,-1,0.561532514995193,-4.12878594542434e-06,-0.000359699069958278,-0.116968293243249,0.00697417249096154,1.54007837218343e-06,0.000132896811205242,0.0405966587152611,"cl1"
"173",4017,30000,0.3,0.001,-1,0.838376413190928,-0.00113484422716475,-0.0198785551869324,-0.765502743495728,0.0119398895094729,8.00188413609616e-05,0.0012293854200099,0.0256613631128332,"cl1"
"174",5017,3e+05,0.3,0.001,-1,0.710594372140381,-7.20325030073357e-05,-0.00476601596405303,-0.728759239126216,0.0127375140508675,5.2332617626911e-06,0.000268252811009828,0.0196799136858562,"cl1"
"175",6017,30000,0.8,0.001,-1,0.76046295405044,-0.000874539543538709,-0.0166561881524778,-0.730660817681325,0.0131795593427415,6.54202138546904e-05,0.00106935855280976,0.0257070767745929,"cl1"
"176",7017,3e+05,0.8,0.001,-1,0.692781686220395,-6.75486628122624e-05,-0.00463798790369082,-0.73243353075019,0.0138521788669221,4.92622929398298e-06,0.000266830140370237,0.0209301949309727,"cl1"
"177",8017,30000,0.3,0.01,0,0.95559641543213,-0.0015205863634438,-0.0255362037054819,-0.839909692437304,0.00825686882430973,9.05857914391987e-05,0.00110765506045791,0.0169819929755423,"cl1"
"178",9017,3e+05,0.3,0.01,0,0.610808337037188,-2.08366280757122e-05,-0.00175759560683356,-0.449220154588122,0.00859142429593739,2.18189603408442e-06,0.000164513618629032,0.0284869492151966,"cl1"
"179",10017,30000,0.8,0.01,0,0.784928296167948,-0.000812821973908728,-0.0164442474161469,-0.749056393160479,0.0136370854097825,5.33015543203565e-05,0.000817588923538052,0.0166780550809117,"cl1"
"180",11017,3e+05,0.8,0.01,0,0.563731883429237,-8.86699633090909e-06,-0.000837083890982903,-0.270678871833479,0.00642359602501853,1.52860805418114e-06,0.00013773946802427,0.0365268629544203,"cl1"
"181",12017,30000,0.3,0.001,0,0.842545015773702,-0.00118948741540142,-0.0213609530647995,-0.80125396491024,0.0129468831750138,8.02790674530418e-05,0.00107018712366934,0.0173833212431552,"cl1"
"182",13017,3e+05,0.3,0.001,0,0.715992937573048,-7.43184014107589e-05,-0.00490578209510325,-0.73865263517488,0.0128662104430378,5.34631427400244e-06,0.000287090068994558,0.0231140715235361,"cl1"
"183",14017,30000,0.8,0.001,0,0.771628616369151,-0.000925893298509289,-0.0180010497997579,-0.767752154838591,0.0127085762286839,6.04299775220969e-05,0.000946154813119133,0.0197168599533079,"cl1"
"184",15017,3e+05,0.8,0.001,0,0.693605592649507,-6.81684508555668e-05,-0.00467789628497812,-0.735267922361846,0.0116168930991278,4.88698194670144e-06,0.000281661718572464,0.0234658653844533,"cl1"
"185",16017,30000,0.3,0.01,1,0.941569048865374,-0.00146876795900528,-0.0248900242008185,-0.834235104459354,0.00810600850822559,6.74521499308146e-05,0.000926405415555065,0.0172401618583918,"cl1"
"186",17017,3e+05,0.3,0.01,1,0.61258956792087,-2.4260133690654e-05,-0.00211683494203636,-0.525869750708932,0.00894393007150353,2.46235633523103e-06,0.000183243660958544,0.0272560743146316,"cl1"
"187",18017,30000,0.8,0.01,1,0.769864174455471,-0.000782946511650215,-0.0161497899430009,-0.749503864023732,0.0109429680507478,5.2223530096248e-05,0.000825078881612412,0.0186994308898621,"cl1"
"188",19017,3e+05,0.8,0.01,1,0.569903162396269,-1.31734010593998e-05,-0.00129920988424641,-0.402226481074646,0.00723154555734108,1.39558922379211e-06,0.000124337922203942,0.0270852871479086,"cl1"
"189",20017,30000,0.3,0.001,1,0.847872548683936,-0.00121838225411288,-0.0218691991516586,-0.809467539935831,0.011068953874215,7.58656283784898e-05,0.000995515220296458,0.0169705250468041,"cl1"
"190",21017,3e+05,0.3,0.001,1,0.725853753478756,-7.91088619489409e-05,-0.00528239355193188,-0.770736060958268,0.0134869048072408,4.97377391414036e-06,0.000258188410066664,0.0190317560480931,"cl1"
"191",22017,30000,0.8,0.001,1,0.78099612868128,-0.000984709032307289,-0.0192194948189318,-0.793224915285741,0.0140527666721104,6.35938710314073e-05,0.000940000034796355,0.0177258269784294,"cl1"
"192",23017,3e+05,0.8,0.001,1,0.706521240547919,-7.2425293385047e-05,-0.00497099337896181,-0.758551954607962,0.013390220732785,4.61454828836318e-06,0.000233161302200986,0.0165009410251559,"cl1"
"193",18,30000,0.3,0.01,-1,0.991108794098075,-0.00133955166196442,-0.0198487169404181,-0.702699387852055,0.00364792565832104,7.39548721283545e-05,0.000591711309521451,0.00773286678717694,"cl2"
"194",1018,3e+05,0.3,0.01,-1,0.609997676214614,-1.77711207141376e-05,-0.0014021549272363,-0.358454437201568,0.00789521331604132,1.78583187706525e-06,0.000125574664505049,0.023389515406888,"cl2"
"195",2018,30000,0.8,0.01,-1,0.851154054788755,-0.000781722599717813,-0.0142792352166424,-0.656418388503335,0.0105377514623609,4.24055097561779e-05,0.000491263156993731,0.0099419875014239,"cl2"
"196",3018,3e+05,0.8,0.01,-1,0.552287763335815,-6.91405637647717e-06,-0.000629119894169139,-0.197195208530776,0.00670362705259773,5.03533353228724e-06,0.000381164890434553,0.139913422338234,"cl2"
"197",4018,30000,0.3,0.001,-1,0.839525121427617,-0.000964030007072646,-0.0157321931978812,-0.650322036898639,0.0114582986097994,6.18762610406923e-05,0.000667792814680924,0.0125945760459573,"cl2"
"198",5018,3e+05,0.3,0.001,-1,0.695854203159885,-5.99616350029514e-05,-0.00370600545236074,-0.606667936406891,0.0129445674783087,4.17272789634158e-06,0.000170061300222101,0.0118422777907192,"cl2"
"199",6018,30000,0.8,0.001,-1,0.755872359339458,-0.000740248404480787,-0.013226721493234,-0.618507438950287,0.013250778530688,5.153826397776e-05,0.000646142359678562,0.0152872676762309,"cl2"
"200",7018,3e+05,0.8,0.001,-1,0.676806268482827,-5.56250045575598e-05,-0.00355449817813545,-0.602826851088368,0.0148972948958033,4.88301686477453e-06,0.000258963151253238,0.030999707463562,"cl2"
"201",8018,30000,0.3,0.01,0,0.981857264782977,-0.00126720541929321,-0.0192359150966129,-0.699957286242843,0.00535835081332558,7.26005740580168e-05,0.000599300210291893,0.00878139155744806,"cl2"
"202",9018,3e+05,0.3,0.01,0,0.6154265735359,-2.28889079771283e-05,-0.00196517986828506,-0.494079683641647,0.00862135042571325,1.68481091865267e-06,0.000109187359902735,0.0143054843005415,"cl2"
"203",10018,30000,0.8,0.01,0,0.826679203301477,-0.000727098349343668,-0.0140204905947737,-0.670299376118576,0.0124313638911066,4.12951260965408e-05,0.000464504080077695,0.00815615980409401,"cl2"
"204",11018,3e+05,0.8,0.01,0,0.554752161504618,-1.13590180399134e-05,-0.00110035040302138,-0.347581386800452,0.00660175369352266,1.40039210707466e-06,0.000126207413400485,0.0323663375574495,"cl2"
"205",12018,30000,0.3,0.001,0,0.844052024145725,-0.000995862379347162,-0.0164201425426361,-0.670887838681459,0.0127298510538317,6.36434892601428e-05,0.000622661334419087,0.00885415089752999,"cl2"
"206",13018,3e+05,0.3,0.001,0,0.70230402710262,-6.2398419620399e-05,-0.00384808725974652,-0.620186420177037,0.0131090114880389,4.22677808117831e-06,0.00017020454005332,0.0126428780266871,"cl2"
"207",14018,30000,0.8,0.001,0,0.76751554829612,-0.000779162369877138,-0.0140653629907746,-0.646105588099635,0.0126786716342725,4.78284298890942e-05,0.000545509566998465,0.0102143523594879,"cl2"
"208",15018,3e+05,0.8,0.001,0,0.680042677826734,-5.61651458438899e-05,-0.003588515780628,-0.605870785656376,0.0116186732743072,5.12745625566077e-06,0.000302352943447908,0.040054868073175,"cl2"
"209",16018,30000,0.3,0.01,1,0.970158291859769,-0.00122612364801589,-0.018835838327182,-0.696363483256993,0.00611634634627678,5.47153037492242e-05,0.000464150196296089,0.00864726240426618,"cl2"
"210",17018,3e+05,0.3,0.01,1,0.615797385262703,-2.3915424152504e-05,-0.00208186451861388,-0.519025298497823,0.00872335906373119,2.24761280413884e-06,0.000169965920796797,0.0308884525454922,"cl2"
"211",18018,30000,0.8,0.01,1,0.802897555183781,-0.000692904418061289,-0.013565491405259,-0.663464468508776,0.00936986806262103,4.14636607301872e-05,0.00047733818420275,0.00924135295221211,"cl2"
"212",19018,3e+05,0.8,0.01,1,0.560223333781072,-1.37051847229129e-05,-0.00136062300651663,-0.41876065131174,0.00758242389753409,1.43166182055603e-06,0.000130924890189017,0.0322452614598992,"cl2"
"213",20018,30000,0.3,0.001,1,0.848641741039673,-0.00101414736308766,-0.0166324574907249,-0.673761230815362,0.0109963847454513,6.13636278495721e-05,0.000589578588152232,0.00906856617307857,"cl2"
"214",21018,3e+05,0.3,0.001,1,0.714849243910622,-6.59399517979716e-05,-0.00407211905810536,-0.642431512385295,0.0135242405050396,3.94875004768646e-06,0.000150637840420182,0.00999203594898305,"cl2"
"215",22018,30000,0.8,0.001,1,0.776284156080606,-0.000819688140274949,-0.0146940075068413,-0.660297903727427,0.0136710582010494,5.06260631458416e-05,0.000545176372520385,0.00875655329665381,"cl2"
"216",23018,3e+05,0.8,0.001,1,0.691295829436955,-6.03166800046558e-05,-0.00384054894597872,-0.631711385710139,0.0121942498472501,3.74195826620023e-06,0.000147725405429413,0.0092122515846184,"cl2"
"217",19,30000,0.3,0.01,-1,0.981906077761899,-0.00150620245425741,-0.0236555575739767,-0.790076512103274,0.00572245731974681,8.5907585983496e-05,0.000841238387755613,0.0116088803187039,"cl3"
"218",1019,3e+05,0.3,0.01,-1,0.606588958213639,-1.61842984667486e-05,-0.0012630589231893,-0.326100116664371,0.00777333459496092,2.11903026912466e-06,0.000155216915098139,0.0312779729193033,"cl3"
"219",2019,30000,0.8,0.01,-1,0.823732683385026,-0.000830995382388232,-0.0155385804938368,-0.697651192237078,0.00997311283980824,5.04973195852665e-05,0.000724763463542738,0.0164876609755359,"cl3"
"220",3019,3e+05,0.8,0.01,-1,0.557570862160612,-6.74188024829847e-06,-0.000601100564377902,-0.191977663743925,0.00674857578149646,1.7776094607685e-06,0.000154476194848602,0.0463478675886893,"cl3"
"221",4019,30000,0.3,0.001,-1,0.838575900539869,-0.00108297096339895,-0.0185220785365057,-0.730547706146117,0.0117574320731682,7.22731880915175e-05,0.000949370108434877,0.0192035798957024,"cl3"
"222",5019,3e+05,0.3,0.001,-1,0.708681946311959,-6.80106185950913e-05,-0.00438977273285968,-0.688104892638916,0.0128547314260544,4.79675650351335e-06,0.000220690747036947,0.0157563908457096,"cl3"
"223",6019,30000,0.8,0.001,-1,0.758448184752684,-0.00083359259880797,-0.0155414482302836,-0.696497624176034,0.0133084891327684,5.94827396649136e-05,0.000861476074271675,0.0204394471184853,"cl3"
"224",7019,3e+05,0.8,0.001,-1,0.691522895691372,-6.3429943873105e-05,-0.00423785518581283,-0.687698797163446,0.0138332131596876,4.69127118961953e-06,0.000237237916661666,0.0193048233375918,"cl3"
"225",8019,30000,0.3,0.01,0,0.970312278327463,-0.00143338951503392,-0.023131579522119,-0.791761806348329,0.00662561513281016,8.34774172373146e-05,0.000852831891500297,0.0135471820872493,"cl3"
"226",9019,3e+05,0.3,0.01,0,0.611671612397642,-2.32847207323096e-05,-0.00200627427973704,-0.502411893198062,0.00883704361259467,1.96205470229057e-06,0.000139940776405657,0.0207601351412606,"cl3"
"227",10019,30000,0.8,0.01,0,0.805371331683685,-0.000797257997155125,-0.0159774678220222,-0.734862971090727,0.0131879829642164,4.84418627235516e-05,0.00065834974660439,0.0126816195227062,"cl3"
"228",11019,3e+05,0.8,0.01,0,0.560438082418747,-1.1127354433341e-05,-0.00107469399433574,-0.340271529604506,0.00632966018489703,1.35857548737006e-06,0.000119932277594666,0.0283864145588121,"cl3"
"229",12019,30000,0.3,0.001,0,0.842725138917897,-0.00112492368989368,-0.0195670569025638,-0.757814694399724,0.0128178779318476,7.35411644046772e-05,0.000851498231001291,0.0135673282238732,"cl3"
"230",13019,3e+05,0.3,0.001,0,0.714355752172001,-7.04926790793068e-05,-0.00454307985429338,-0.700646105287501,0.0126055735106327,4.88358337788575e-06,0.000229406584818754,0.0179200999197769,"cl3"
"231",14019,30000,0.8,0.001,0,0.77002650822715,-0.000879025731411117,-0.0166476195199565,-0.728918752776339,0.0129552431859954,5.52477252362324e-05,0.000749345719758159,0.0152391931127259,"cl3"
"232",15019,3e+05,0.8,0.001,0,0.692247520293502,-6.41885775736895e-05,-0.00428974439595549,-0.692389400759291,0.0115427255196791,4.4802381871775e-06,0.000236792379194382,0.0206870640861942,"cl3"
"233",16019,30000,0.3,0.01,1,0.957827050720334,-0.00138560885665245,-0.0225964135215636,-0.786986287398154,0.00748179163276515,6.23947659427777e-05,0.000693591286626797,0.0137408441409416,"cl3"
"234",17019,3e+05,0.3,0.01,1,0.612803546586441,-2.54334276167986e-05,-0.00224434291104928,-0.551673625458598,0.00873912501655251,2.24146235419366e-06,0.000158725383736906,0.021498584536302,"cl3"
"235",18019,30000,0.8,0.01,1,0.785373503064452,-0.000763526264843877,-0.0155569553156065,-0.731018955239361,0.0104865468143999,4.79717701986158e-05,0.000669198930282574,0.0144984226147349,"cl3"
"236",19019,3e+05,0.8,0.01,1,0.567223143059667,-1.43591706875711e-05,-0.00143551130320331,-0.438698143374807,0.00761948478204954,1.27919951363457e-06,0.000110328486884277,0.0219633627264795,"cl3"
"237",20019,30000,0.3,0.001,1,0.847708353383771,-0.00114841379617482,-0.0199079527325572,-0.762983994330264,0.011196300554537,7.0258150410415e-05,0.000799240547363755,0.0135260459297492,"cl3"
"238",21019,3e+05,0.3,0.001,1,0.724595259643877,-7.47061900415484e-05,-0.00484611597532172,-0.727857796409234,0.0138842258244354,4.5541735459305e-06,0.000205424665198528,0.0149028407516586,"cl3"
"239",22019,30000,0.8,0.001,1,0.779688134178849,-0.000928822303858394,-0.0175538321101882,-0.748221464898465,0.0138774271402728,5.84160368660563e-05,0.000746219559453753,0.0136736120801236,"cl3"
"240",23019,3e+05,0.8,0.001,1,0.704844772241175,-6.83432854615488e-05,-0.00456189424885245,-0.715797705994801,0.0134394989429039,4.27511034020009e-06,0.000192171247946555,0.0129915648783555,"cl3"
"241",110,30000,0.3,0.01,-1,0.982149098912372,-0.00175056419523344,-0.0311768294834986,-0.91810819660835,0.00526643719719813,0.000103228939975217,0.00120943364852163,0.00854038809578366,"rep"
"242",10110,3e+05,0.3,0.01,-1,0.601198164791729,-3.37455510301447e-05,-0.00306643991049912,-0.681461285692691,0.00766077027385584,2.17038945206245e-06,0.000160205952959223,0.0172808820184309,"rep"
"243",20110,30000,0.8,0.01,-1,0.832279064922655,-0.00103500502050621,-0.0220231670162668,-0.868966401104361,0.010551958968993,5.79729429321613e-05,0.000867672670019507,0.00961433506801297,"rep"
"244",30110,3e+05,0.8,0.01,-1,0.550504727158752,-1.92434314279219e-05,-0.00194733989907496,-0.549682878276603,0.00642542194137503,1.49729877914423e-06,0.00013195057938792,0.0224711407014808,"rep"
"245",40110,30000,0.3,0.001,-1,0.834110314836458,-0.00132621052050455,-0.026011561113661,-0.894717964828768,0.0120665738298366,8.08698294308008e-05,0.00103535122782231,0.00940732094724443,"rep"
"246",50110,3e+05,0.3,0.001,-1,0.704787729725047,-8.3236456478596e-05,-0.00599357970237821,-0.842118253182294,0.0137463194715054,5.76463669585402e-06,0.000301850279273421,0.0131883714384184,"rep"
"247",60110,30000,0.8,0.001,-1,0.755179087398094,-0.0010405103959437,-0.0220996096466893,-0.869440027110487,0.011760497239544,6.82931747266782e-05,0.00100691851711088,0.0113954432359159,"rep"
"248",70110,3e+05,0.8,0.001,-1,0.690753580586412,-7.65611343092349e-05,-0.00564712264751909,-0.830134314533515,0.0120181263575041,5.34171682705607e-06,0.000284494580297104,0.0140974255698235,"rep"
"249",80110,30000,0.3,0.01,0,0.971562946746988,-0.0016666904669894,-0.0305491050736339,-0.920416456096678,0.00621834062728396,0.000100463546270932,0.00111664083663502,0.00712761238346735,"rep"
"250",90110,3e+05,0.3,0.01,0,0.606286659168421,-3.56164395279322e-05,-0.00353605054208918,-0.769214139628024,0.00879342277591104,2.19685157021877e-06,0.000157336877086612,0.0118151870042354,"rep"
"251",100110,30000,0.8,0.01,0,0.811552351849862,-0.000967516663793205,-0.0221048717988169,-0.891838632830625,0.0127256189763527,5.62018795515171e-05,0.000816896722897657,0.00741359309331937,"rep"
"252",110110,3e+05,0.8,0.01,0,0.556942612656685,-2.12788573822477e-05,-0.00234340842793841,-0.651984937235009,0.00654818073246383,1.43643483508287e-06,0.000126780755856907,0.0167357653626824,"rep"
"253",120110,30000,0.3,0.001,0,0.840555927515048,-0.00134757516888571,-0.0268362543429865,-0.907899070368621,0.0129032609313254,8.37601321599744e-05,0.00103710753612926,0.00870432454883091,"rep"
"254",130110,3e+05,0.3,0.001,0,0.71197531768777,-8.65945072760273e-05,-0.00628621284330899,-0.860644352866727,0.0129769774051461,5.69031153936574e-06,0.000268331150510727,0.0092673841545713,"rep"
"255",140110,30000,0.8,0.001,0,0.766444288408657,-0.00107223378766235,-0.0231686023336112,-0.889202036295147,0.011909352519381,6.30147690514342e-05,0.000876745408511573,0.00908866065580566,"rep"
"256",150110,3e+05,0.8,0.001,0,0.694475023238637,-7.82413880580496e-05,-0.0058263043006963,-0.844021879049592,0.0118308572489451,5.00065985289889e-06,0.000254632015499772,0.011259159148443,"rep"
"257",160110,30000,0.3,0.01,1,0.960466737746782,-0.00162203856929105,-0.0301768588306247,-0.921070064052982,0.00728239278589263,7.62812566502956e-05,0.000847746594555374,0.00664469141496402,"rep"
"258",170110,3e+05,0.3,0.01,1,0.607998243845389,-3.65335931755366e-05,-0.00370013298727703,-0.793054552884762,0.00941702958705162,2.56427388213208e-06,0.000184871957158575,0.0116830894037702,"rep"
"259",180110,30000,0.8,0.01,1,0.789666471374254,-0.000932190196809209,-0.0217201591527878,-0.892529473696079,0.0108147182714973,5.58905223586648e-05,0.000770983847514726,0.00666802603475016,"rep"
"260",190110,3e+05,0.8,0.01,1,0.563566432099971,-2.30270639884583e-05,-0.00260886560753101,-0.704222009780485,0.00766005882103311,1.41011369746683e-06,0.00012227405949349,0.0134157790552374,"rep"
"261",200110,30000,0.3,0.001,1,0.846113115785845,-0.00137141691452139,-0.0272283611591828,-0.911047959509357,0.0107249094101442,8.33507620742721e-05,0.00103852904416866,0.00781019838293725,"rep"
"262",210110,3e+05,0.3,0.001,1,0.723180941890788,-9.01702515654032e-05,-0.00659925313443951,-0.878413940261903,0.0129779038356727,5.43724025675149e-06,0.000262509618512596,0.00877021768055279,"rep"
"263",220110,30000,0.8,0.001,1,0.777431579083378,-0.00111376324954159,-0.0239353823190086,-0.897153300526966,0.0116731672940807,6.83906013080357e-05,0.000943305003136232,0.0078716360020784,"rep"
"264",230110,3e+05,0.8,0.001,1,0.70248080668059,-8.26099875679597e-05,-0.00618383170405058,-0.865150109380775,0.0127575252214665,5.12201484592096e-06,0.000256468244690065,0.00965540780499236,"rep"
