"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"216",30000,0.8,0.01,-1,0.827136915237752,-0.000857344025478216,-0.000857344025478216,-0.731173746899378,0.0125941520705984,3.86023307138231e-05,3.86023307138231e-05,0.0133266068504849,"cl3"
"315",3e+05,0.8,0.01,-1,0.553870413132212,-7.83638690908069e-06,-7.83638690908069e-06,-0.231599047209108,0.00655559067284048,1.11265565965467e-06,1.11265565965467e-06,0.0252315594054935,"cl3"
"415",30000,0.3,0.001,-1,0.826291239477362,-0.00107597949055725,-0.00107597949055725,-0.730602767049886,0.0132389314028303,6.6920337405586e-05,6.6920337405586e-05,0.0156528970354094,"cl3"
"515",3e+05,0.3,0.001,-1,0.701012945893779,-6.64990100179533e-05,-6.64990100179533e-05,-0.692770480625803,0.0103685693047833,3.90321971865918e-06,3.90321971865918e-06,0.0172132099804712,"cl3"
"615",30000,0.8,0.001,-1,0.752349364087656,-0.000870918463076282,-0.000870918463076282,-0.718249443922177,0.0174572543544865,7.72567942761136e-05,7.72567942761136e-05,0.0195056043226935,"cl3"
"715",3e+05,0.8,0.001,-1,0.69140264645778,-6.24242773392142e-05,-6.24242773392142e-05,-0.690757436662017,0.00854224740602954,4.18851612883895e-06,4.18851612883895e-06,0.0266657846961996,"cl3"
"815",30000,0.3,0.01,0,0.988717603083082,-0.00149690534151105,-0.00149690534151105,-0.792192869524435,0.00333415554616015,9.07717012718589e-05,9.07717012718589e-05,0.0104631049681334,"cl3"
"915",3e+05,0.3,0.01,0,0.597279859126726,-2.04597500437086e-05,-2.04597500437086e-05,-0.464536074573727,0.00817924026869171,2.7324357656116e-06,2.7324357656116e-06,0.0360931669619712,"cl3"
"1015",30000,0.8,0.01,0,0.820717746252034,-0.000834609726843543,-0.000834609726843543,-0.743956737266223,0.0113846449266175,5.5730200101e-05,5.5730200101e-05,0.0100541098287369,"cl3"
"1115",3e+05,0.8,0.01,0,0.556115717866987,-1.06496687435613e-05,-1.06496687435613e-05,-0.330032263694611,0.00956992479874032,1.00818121970857e-06,1.00818121970857e-06,0.0240400679461681,"cl3"
"1215",30000,0.3,0.001,0,0.833199681712633,-0.00110719161068297,-0.00110719161068297,-0.756212827752568,0.0131306806237637,6.22935476749071e-05,6.22935476749071e-05,0.0153191419385726,"cl3"
"1315",3e+05,0.3,0.001,0,0.714071362521472,-6.989914164274e-05,-6.989914164274e-05,-0.705097779303851,0.011523646344539,3.85457586565747e-06,3.85457586565747e-06,0.0204555746754729,"cl3"
