"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"13016",3e+05,0.3,0.001,0,0.280772312136181,9.38453489412253e-06,9.38453489412253e-06,0.8075184237314,0.0220186317600049,1.99692240562987e-06,1.99692240562987e-06,0.186211085970453,"BR"
"14016",30000,0.8,0.001,0,0.281770905368483,0.000103387711982079,0.000103387711982079,1.01078188240658,0.0274202469189961,2.37650034467075e-05,2.37650034467075e-05,0.300072714953931,"BR"
"15016",3e+05,0.8,0.001,0,0.307307520179313,6.52914605176174e-06,6.52914605176174e-06,0.511281673845696,0.033203066258682,1.39734843229492e-06,1.39734843229492e-06,0.12139238718525,"BR"
"16016",30000,0.3,0.01,1,0.794128787878788,-0.000308044170861364,-0.000308044170861364,-0.483540975416218,0.29531289305868,0.000321317589759149,0.000321317589759149,0.652699246047968,"BR"
"17016",3e+05,0.3,0.01,1,0.535699409205102,-3.36564316345835e-07,-3.36564316345835e-07,-0.0328979192575326,0.0235312002017963,4.76292811487875e-07,4.76292811487875e-07,0.0477903311554133,"BR"
"18016",30000,0.8,0.01,1,0.673997942726879,-0.000104193300228292,-0.000104193300228292,-0.545513442728191,0.0564282878821018,2.6334252411327e-05,2.6334252411327e-05,0.0918916264620372,"BR"
"19016",3e+05,0.8,0.01,1,0.517155917747204,8.35818854307438e-08,8.35818854307438e-08,0.00971153956792605,0.00946149083232966,1.81197782070136e-07,1.81197782070136e-07,0.0205723009169715,"BR"
"20016",30000,0.3,0.001,1,0.428675929563631,4.47813628698045e-05,4.47813628698045e-05,0.486875540872147,0.0498419479378232,2.79297753742697e-05,2.79297753742697e-05,0.319431514114858,"BR"
"21016",3e+05,0.3,0.001,1,0.279453379868617,7.7313972318628e-06,7.7313972318628e-06,0.828085984911708,0.0227672647465619,1.31908317805654e-06,1.31908317805654e-06,0.173468528083781,"BR"
"22016",30000,0.8,0.001,1,0.267284488521558,0.000101935119355453,0.000101935119355453,1.15832315827875,0.0288655803244833,2.02633349788379e-05,2.02633349788379e-05,0.29505981247583,"BR"
"23016",3e+05,0.8,0.001,1,0.302396834429685,4.91728737539867e-06,4.91728737539867e-06,0.484897012491705,0.0267480883751571,1.07002399294224e-06,1.07002399294224e-06,0.120382848482437,"BR"
"17",30000,0.3,0.01,-1,0.884615384615385,-0.00145287577584978,-0.00145287577584978,-0.311002805330817,0.28495013808837,0.0033599680218712,0.0033599680218712,1.3299861571158,"cl1"
"1017",3e+05,0.3,0.01,-1,0.530030638950777,5.25597424388951e-05,5.25597424388951e-05,2.50024273235059,0.0176527438166805,7.57476437348075e-06,7.57476437348075e-06,0.431611873888719,"cl1"
"2017",30000,0.8,0.01,-1,0.615607974959516,0.000350807033833465,0.000350807033833465,0.61634173445129,0.0870616470967703,0.000390689456777888,0.000390689456777888,0.664408002347616,"cl1"
"3017",3e+05,0.8,0.01,-1,0.513874767382164,3.38741089858719e-05,3.38741089858719e-05,2.0121825739209,0.0107630400647896,3.21416057485404e-06,3.21416057485404e-06,0.221424240269781,"cl1"
