"","X","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"72",2312,3e+05,0.8,0.001,1,0.272439699280906,6.73986691557054e-06,0.000912658537725377,0.648051133391442,0.0200045295754697,9.4727222690954e-07,0.000123554610715385,0.11454531226815,"BR"
"73",14,30000,0.3,0.01,-1,0.525140137640138,0.000288274342314319,0.00555067376255592,1.21173036090806,0.0730167754328601,0.00043289826451562,0.00862880294177718,2.40561978134916,"cl1"
"74",114,3e+05,0.3,0.01,-1,0.520621486959748,4.34206971008899e-05,0.00353310906277483,2.29039365677329,0.0149498857782847,5.20603460077436e-06,0.000351729388635825,0.356428659282731,"cl1"
"75",214,30000,0.8,0.01,-1,0.534406580329703,0.000595123354228852,0.0126509461378848,2.32806184159059,0.0561241072656905,0.000285159804586376,0.00538053789522803,1.21017962255505,"cl1"
"76",313,3e+05,0.8,0.01,-1,0.517095116743339,2.83219611332221e-05,0.00262031537732606,1.70204457021117,0.0126148058119673,3.38091659437778e-06,0.000267691259582836,0.248448195823409,"cl1"
"77",413,30000,0.3,0.001,-1,0.513764112762782,0.000457980573604028,0.0111960513347324,2.39522696151273,0.0611618056098396,0.000256263095643993,0.00484006244902178,1.26534616617971,"cl1"
"78",513,3e+05,0.3,0.001,-1,0.507010443255742,2.15309836137581e-05,0.00207631768606101,1.29399926765458,0.0242279434274094,6.28532442157531e-06,0.000480208454096134,0.327771571510425,"cl1"
"79",613,30000,0.8,0.001,-1,0.519008056841601,0.000222724970462545,0.00631282486229153,1.1458743323024,0.0359043838351641,0.000116558935356452,0.00264510398976303,0.548546972462354,"cl1"
"80",713,3e+05,0.8,0.001,-1,0.507929925994059,1.17346279609832e-05,0.00126366137463425,0.746947070237805,0.0153765087215279,3.37240048971997e-06,0.000334859946948732,0.234147369326908,"cl1"
"81",813,30000,0.3,0.01,0,0.498699633699634,0.000180902267741356,0.00499862368743621,1.35657152135658,0.188604151197683,0.000263757078910471,0.00686371819027618,1.88506428037884,"cl1"
"82",913,3e+05,0.3,0.01,0,0.529836809485177,2.31767695129598e-05,0.00253386739916086,2.1303364577935,0.0145938626385121,2.50823804886817e-06,0.000201458956541953,0.207994320854638,"cl1"
"83",1013,30000,0.8,0.01,0,0.566926268522463,0.00025102300625328,0.00780023481818053,1.74418915169366,0.0525029793989473,6.18390218223393e-05,0.00151177737372158,0.476179112678477,"cl1"
"84",1113,3e+05,0.8,0.01,0,0.507698225927706,1.94849787605397e-05,0.00220599373114896,1.78595172974923,0.00670850912804023,2.67542361084799e-06,0.000222541416750727,0.19817369441563,"cl1"
"85",1213,30000,0.3,0.001,0,0.497533851890312,0.000234500209868067,0.00801683250231445,2.35672727686853,0.05340604665954,9.67344680915911e-05,0.00290014984353478,1.2893588374227,"cl1"
"86",1313,3e+05,0.3,0.001,0,0.501626431419785,1.50999909590563e-05,0.00176350252172133,1.32907724207033,0.0221477762248302,3.73468674006499e-06,0.000335474350906665,0.280674138134439,"cl1"
"87",1413,30000,0.8,0.001,0,0.524596019814323,0.00018756316599042,0.00659762660342675,1.63296182972316,0.0481175581813904,3.78308450801028e-05,0.00129786856114033,0.532436236319484,"cl1"
"88",1513,3e+05,0.8,0.001,0,0.507827512403987,1.00524958459227e-05,0.00119380874378952,0.802569415867225,0.0288122656662145,4.0170304888116e-06,0.000424755287512561,0.356611249312943,"cl1"
"89",1613,30000,0.3,0.01,1,0.529371363930187,0.000217276880581461,0.00601084266417844,1.35985523324094,0.0712332472290087,0.000219101330252797,0.00579839301763483,1.32249909495167,"cl1"
"90",1713,3e+05,0.3,0.01,1,0.508774225700189,1.93350853818761e-05,0.00227862921521942,2.02818965172056,0.0160642948434439,2.54861841034144e-06,0.000258352248961443,0.331559506053978,"cl1"
"91",1813,30000,0.8,0.01,1,0.53358624497833,0.000208430001179821,0.00724267783402997,1.84063107872387,0.0403152660475459,3.92548880727935e-05,0.00120781589767097,0.468443380041135,"cl1"
"92",1913,3e+05,0.8,0.01,1,0.513537886925136,1.51020654724282e-05,0.00188607488507879,1.62014486772549,0.0101744748074156,1.63543588250227e-06,0.000165405590008369,0.178449686073353,"cl1"
"93",2013,30000,0.3,0.001,1,0.556868778408191,0.000163311336322813,0.00622807301987077,1.71132925184015,0.0495357365725287,4.72184466603267e-05,0.00153683207047869,0.620867771284444,"cl1"
"94",2113,3e+05,0.3,0.001,1,0.502588012200349,1.04305127213893e-05,0.00138194791046604,1.1120977029139,0.0206559549410552,2.31410749257804e-06,0.000240299841679448,0.2238691865974,"cl1"
"95",2213,30000,0.8,0.001,1,0.527000944172575,0.000175419205623386,0.00670250988826033,1.92463570943105,0.0396671444970068,5.47004553666277e-05,0.00157935969265218,0.556140960784468,"cl1"
"96",2313,3e+05,0.8,0.001,1,0.498357502641446,8.36358656133409e-06,0.00110013526662794,0.810466078559576,0.0135496681579859,2.2688136113814e-06,0.000280398741316566,0.272042609660085,"cl1"
"97",15,30000,0.3,0.01,-1,0.630085747585748,-0.000266796336626236,-0.00465335871278676,0.00385762413415396,0.104377726333036,0.000423857304747043,0.008290829378473,1.17942546412375,"cl2"
"98",115,3e+05,0.3,0.01,-1,0.494216527785522,2.09768033865801e-05,0.00196127582244601,1.11360714663879,0.0161749813180633,2.84572359956986e-06,0.000269766770471605,0.237751608527086,"cl2"
"99",215,30000,0.8,0.01,-1,0.532680566319633,0.000161730046461414,0.00429870176133445,0.702694580016572,0.0513294431723031,0.000168203033167988,0.00413167310191757,0.578358590107102,"cl2"
"100",314,3e+05,0.8,0.01,-1,0.489340630386078,1.94157030257967e-05,0.00188098145441726,1.17644417942632,0.0131715137721156,1.0694741894385e-05,0.000796365589571281,0.692783032233296,"cl2"
"101",414,30000,0.3,0.001,-1,0.4945451198765,0.000200600493668882,0.0057870771658689,1.07833675599954,0.0542609396388292,0.000121311478810683,0.00304639479454703,0.634929486264026,"cl2"
"102",514,3e+05,0.3,0.001,-1,0.476641419563962,1.22250837458632e-05,0.00128292315609705,0.735670407031909,0.031589632908704,3.6028470569112e-06,0.000285403704833043,0.176416052752832,"cl2"
"103",614,30000,0.8,0.001,-1,0.490650403786185,0.000130023696048659,0.00404786567196816,0.685949926214896,0.0287018713072579,4.77924706580297e-05,0.0013454644593629,0.262224721386639,"cl2"
"104",714,3e+05,0.8,0.001,-1,0.472158009869733,2.01570609061138e-05,0.00157347516513472,1.28519405555618,0.0252066659951009,4.1123002668196e-05,0.00240535485428096,2.62115507048801,"cl2"
"105",814,30000,0.3,0.01,0,0.557985347985348,-6.4401312022955e-05,-0.00181731133183048,0.0483184642404566,0.150266914309802,0.000171327504561304,0.00555836156025056,0.782898486646888,"cl2"
"106",914,3e+05,0.3,0.01,0,0.497736628454307,1.0862741327522e-05,0.00136262372556145,0.998822435956398,0.00993495883230729,1.31293337022857e-06,0.000133765885341354,0.113108290678964,"cl2"
"107",1014,30000,0.8,0.01,0,0.557925996281452,6.53039072248588e-05,0.00247069499655475,0.468732434219472,0.0505585895041527,2.0397593981504e-05,0.000814246059584495,0.200858151744168,"cl2"
"108",1114,3e+05,0.8,0.01,0,0.479849350102804,1.03948790073044e-05,0.00131206688500824,0.954404016652335,0.00846965946540394,1.10506215362838e-06,0.000110605312944372,0.0883484931901979,"cl2"
"109",1214,30000,0.3,0.001,0,0.466208839650607,0.000114470583545718,0.00452683737826483,1.1645156490578,0.0474427512961422,4.30834363632522e-05,0.00171482777692228,0.693614574910912,"cl2"
"110",1314,3e+05,0.3,0.001,0,0.47667187616714,8.64827973358684e-06,0.00110133381842887,0.765290028019707,0.0269405252941367,1.65863275989621e-06,0.000172965483395985,0.13443980741067,"cl2"
"111",1414,30000,0.8,0.001,0,0.476742413032237,0.000101469368182029,0.00394594326716053,0.898164232201634,0.0369450068534031,3.1387208352364e-05,0.00123387898920654,0.404143579666322,"cl2"
"112",1514,3e+05,0.8,0.001,0,0.468535845624911,6.69313701852843e-06,0.000834598222576598,0.53203187880761,0.0218878359430081,2.34907882412179e-06,0.000273548727681792,0.2104692901117,"cl2"
"113",1614,30000,0.3,0.01,1,0.565039862098686,-3.17949694134788e-06,-2.56736587480462e-05,0.152291197058506,0.0926494659885041,0.000127074607985658,0.00416000400843552,0.619170502248918,"cl2"
"114",1714,3e+05,0.3,0.01,1,0.481217282334941,9.6242242940887e-06,0.00128619530949714,1.01037893376489,0.0178891099700971,1.31996317101347e-06,0.000167563112086942,0.171682006068099,"cl2"
"115",1814,30000,0.8,0.01,1,0.520649252798503,6.76404232524376e-05,0.00278308796174005,0.604618520777339,0.0404058887664335,2.43090227651552e-05,0.000982604884518209,0.248823566261062,"cl2"
"116",1914,3e+05,0.8,0.01,1,0.482002951211815,8.3447859441743e-06,0.00114908744473912,0.895559559503255,0.0123678358331576,7.30129970656729e-07,8.80973309772124e-05,0.085678974063515,"cl2"
"117",2014,30000,0.3,0.001,1,0.531941745328519,7.65616088321592e-05,0.00330094966198638,0.806039523024148,0.0588061505258423,2.58208076684917e-05,0.00104838531838008,0.328875975658125,"cl2"
"118",2114,3e+05,0.3,0.001,1,0.463672753003618,6.45536453930102e-06,0.000916057837308588,0.689034666565195,0.021867554758552,6.59694433730144e-07,7.15868750335114e-05,0.0600322904861409,"cl2"
"119",2214,30000,0.8,0.001,1,0.485753893978076,9.0724628860733e-05,0.00391912061693078,1.00258182976067,0.0353152729869488,2.28855344762586e-05,0.000826820787690088,0.254048526117951,"cl2"
"120",2314,3e+05,0.8,0.001,1,0.473118093491842,4.72802789702112e-06,0.000663163563992479,0.457946747031202,0.01689703876268,1.03248244715197e-06,0.000148158442032269,0.133365670381524,"cl2"
"121",16,30000,0.3,0.01,-1,0.55730796980797,-3.93172016482535e-05,0.000112375971001814,0.513954849447313,0.0795572716153694,0.000401789547233744,0.00818127931920646,1.72067844209864,"cl3"
"122",116,3e+05,0.3,0.01,-1,0.504473928211169,3.00404307721652e-05,0.00263913114231605,1.5886152773793,0.0143386524945847,3.50050278258104e-06,0.000287159226803929,0.27408006957485,"cl3"
"123",216,30000,0.8,0.01,-1,0.521459306745836,0.000340288287332526,0.00807733726670675,1.37452916933778,0.0538552282685923,0.000216852223259,0.00475511755192004,0.841622376091322,"cl3"
"124",315,3e+05,0.8,0.01,-1,0.504666247875275,2.18642152641511e-05,0.00211882955935757,1.31678088708674,0.0125782244009021,3.81159146343092e-06,0.000321702253745758,0.273703829465844,"cl3"
"125",415,30000,0.3,0.001,-1,0.500832701575847,0.000305830266357829,0.00815893025751336,1.61617436435978,0.0529420797031146,0.000177988934069325,0.00387243809802661,0.894553862695662,"cl3"
"126",515,3e+05,0.3,0.001,-1,0.496812323109601,1.60181078624124e-05,0.00162033057789611,0.963148985323908,0.0250693109824387,4.63099908755079e-06,0.000364503034740673,0.233054716413841,"cl3"
"127",615,30000,0.8,0.001,-1,0.507136354647908,0.000165922206675457,0.00495746576122805,0.862522304413252,0.039021916997616,7.69652593998703e-05,0.00191831563726784,0.372725982562942,"cl3"
"128",715,3e+05,0.8,0.001,-1,0.501092345773087,1.21215537267273e-05,0.00124580022092567,0.772696166781608,0.015256133351636,1.07466480045766e-05,0.000872721289385214,0.689707060225606,"cl3"
"129",815,30000,0.3,0.01,0,0.523699633699634,3.38039762763106e-05,0.00125434705266483,0.578899398644546,0.190139495319884,0.000207377478611495,0.00616332230381802,1.23368180203016,"cl3"
"130",915,3e+05,0.3,0.01,0,0.509718534257039,1.58529913658983e-05,0.00186948529978668,1.45728493723887,0.0124345969288579,1.75718965515693e-06,0.000158713278802534,0.146710669198902,"cl3"
"131",1015,30000,0.8,0.01,0,0.560621194297243,0.000140761672120809,0.00484166332269171,0.986259539324829,0.0412469755303189,3.45762001335861e-05,0.00107253261703249,0.305208257956216,"cl3"
"132",1115,3e+05,0.8,0.01,0,0.494337363867822,1.40343441955103e-05,0.00168919232685751,1.28717906252965,0.00790951937552773,1.77738807048828e-06,0.00016291704893312,0.134332752429583,"cl3"
"133",1215,30000,0.3,0.001,0,0.480305838437261,0.000162207742172821,0.00600678381034826,1.64040137924724,0.0483279451992347,6.57644882078336e-05,0.00227348981415518,0.933318360033275,"cl3"
"134",1315,3e+05,0.3,0.001,0,0.494129639942798,1.11880140549927e-05,0.00137400760276194,0.987118719590664,0.0221184519426443,2.3436983161124e-06,0.000226143016757799,0.176058335553707,"cl3"
"135",1415,30000,0.8,0.001,0,0.507457901977656,0.000135851069715503,0.00505941437733008,1.19090575133455,0.0481486738519328,3.23333178775047e-05,0.00122093114638556,0.445602866083447,"cl3"
"136",1515,3e+05,0.8,0.001,0,0.502834031593792,7.93725097635116e-06,0.000971574406344477,0.632673206473699,0.0300520480091354,2.97968376174073e-06,0.000332621198211121,0.267053358340227,"cl3"
"137",1615,30000,0.3,0.01,1,0.546289862098686,8.4719616849621e-05,0.00262405376331952,0.644305378193873,0.0801645110894268,0.000169999470322733,0.00510154605425861,0.927092737214327,"cl3"
"138",1715,3e+05,0.3,0.01,1,0.494471804595741,1.35332447318684e-05,0.00171048406374908,1.42015824459529,0.0152688898042442,1.81300434515613e-06,0.000208037231106825,0.236287199371031,"cl3"
