"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"716",3e+05,0.8,0.001,-1,0.498737969650114,-3.08426185542266e-07,-0.022105829914354,0.0224767500476905,6.13295971248922e-07,0.0484054657381,"rep"
"816",30000,0.3,0.01,0,0.675989010989011,-0.000177097653404085,-0.581260107362068,0.143250152086495,0.000140733862248437,0.248215890217575,"rep"
"916",3e+05,0.3,0.01,0,0.525064344031523,-1.95087712219388e-06,-0.17801332760872,0.00967424129162985,5.05606387544807e-07,0.0374205885968404,"rep"
"1016",30000,0.8,0.01,0,0.612289736961448,-6.39405743689973e-05,-0.422396238714846,0.0434191694136301,2.74870916184251e-05,0.120206881477397,"rep"
"1116",3e+05,0.8,0.01,0,0.511618333907529,-1.18691306174516e-06,-0.106596034188321,0.0126788008189583,6.87815763964113e-07,0.0586645024261834,"rep"
"1216",30000,0.3,0.001,0,0.534243242040085,-1.75764483745421e-05,-0.112834032548522,0.0728773761519549,3.01896042162879e-05,0.263629795199138,"rep"
"1316",3e+05,0.3,0.001,0,0.495885969157036,-2.5341747132441e-07,-0.0177178307935111,0.0300131890577582,1.29709408294111e-06,0.116052828096573,"rep"
"1416",30000,0.8,0.001,0,0.515831731109292,-2.0268885038181e-05,-0.145366326250821,0.0242587986901689,2.22170142344151e-05,0.160263187732746,"rep"
"1516",3e+05,0.8,0.001,0,0.490089812878727,-1.99366799962983e-07,-0.00895772311104671,0.0196717824177939,1.57249737498881e-06,0.114668626153577,"rep"
"1616",30000,0.3,0.01,1,0.680057778478831,-0.000147152508829082,-0.638651832709925,0.101985279805683,0.000105943695239273,0.0980298218747427,"rep"
"1716",3e+05,0.3,0.01,1,0.527453714644402,-2.25281807804093e-06,-0.201026569062798,0.0137261176913774,8.80258011301556e-07,0.0689305950823437,"rep"
"1816",30000,0.8,0.01,1,0.582678719871883,-4.50425466994447e-05,-0.350685339127151,0.0200309358167508,1.44276246438062e-05,0.0957575885726884,"rep"
"1916",3e+05,0.8,0.01,1,0.519585017422461,-1.30022018783209e-06,-0.114883338664125,0.0076351991346154,6.58097547486593e-07,0.0561567052460998,"rep"
"2016",30000,0.3,0.001,1,0.554856321272993,-3.26711301276113e-05,-0.260435296640557,0.0685926504826851,2.12119474176088e-05,0.167752905568394,"rep"
"2116",3e+05,0.3,0.001,1,0.494672771879536,6.49067948633706e-07,0.0563329534337235,0.0174244490124038,1.66715048748349e-06,0.147055327885942,"rep"
"2216",30000,0.8,0.001,1,0.524653597003258,-1.38133566376861e-05,-0.113007239091051,0.029563849659091,1.70082868768273e-05,0.153310251665713,"rep"
"2316",3e+05,0.8,0.001,1,0.507110082466953,-8.14883748487611e-07,-0.0592989124361705,0.0252454623657777,1.29347258073884e-06,0.0974291043554315,"rep"
